agno|grado|rbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|nom_deprov_rbd|cod_depe2|cod_grupo|cod_rural_rbd|ind_am|ind_cc|ind_hv|ind_pf
2017|2m|11107|COLEGIO PART.SANTA TERESA DE JESUS|4|REGION DE COQUIMBO|3|LIMARÍ|4301|OVALLE|LIMARÍ|Particular subvencionado|Medio bajo|Urbano|77.13750864192912|79.86224435429537|71.19133226804404|72.39674685441183
2017|2m|11110|LICEO JORGE IRIBARREN CHARLIN DE HURTADO|4|REGION DE COQUIMBO|3|LIMARÍ|4305|RÍO HURTADO|LIMARÍ|Municipal|Bajo|Rural|81.8983246905641|81.74034955992546|84.25930224350768|84.06961791165328
2017|2m|11111|LICEO ALBERTO GALLARDO LORCA|4|REGION DE COQUIMBO|3|LIMARÍ|4304|PUNITAQUI|LIMARÍ|Municipal|Bajo|Urbano|71.20603652032261|69.56967870795923|68.64260183551208|71.86817776078028
2017|2m|11130|COLEGIO SAN IGNACIO DE LOYOLA|4|REGION DE COQUIMBO|2|CHOAPA|4201|ILLAPEL|CHOAPA|Particular subvencionado|Medio|Urbano|76.13691457038463|82.39866082026924|72.4758259224263|84.77896990361391
2017|2m|11133|COLEGIO PARTICULAR SAN GABRIEL|4|REGION DE COQUIMBO|1|ELQUI|4102|COQUIMBO|ELQUI|Particular subvencionado|Medio bajo|Urbano|66.47627001937828|74.05187983447793|62.76895777084947|67.70467011178049
2017|2m|11139|LICEO FERNANDO BINVIGNAT MARIN|4|REGION DE COQUIMBO|1|ELQUI|4102|COQUIMBO|ELQUI|Municipal|Bajo|Urbano|73.34179507869891|75.12731500726723|70.84216351069229|78.30612247244022
2017|2m|11144|ESCUELA DIEGO DE ALMEYDA|4|REGION DE COQUIMBO|1|ELQUI|4102|COQUIMBO|ELQUI|Particular subvencionado|Medio bajo|Urbano|77.36964198665939|80.46425774344988|77.40441904748943|81.16347948842517
2017|2m|11145|COLEGIO PARTICULAR CALASANZ|4|REGION DE COQUIMBO|1|ELQUI|4102|COQUIMBO|ELQUI|Particular subvencionado|Medio|Urbano|79.31464948822509|83.26957407185209|84.59614022558512|88.01507795317806
2017|2m|11155|LICEO JORGE ALESSANDRI RODRIGUEZ|4|REGION DE COQUIMBO|1|ELQUI|4101|LA SERENA|ELQUI|Municipal|Medio bajo|Urbano|73.54360779403245||67.39777593804602|77.13036783935462
2017|2m|11157|COLEGIO LIBERTADOR SIMON BOLIVAR|4|REGION DE COQUIMBO|1|ELQUI|4101|LA SERENA|ELQUI|Particular subvencionado|Medio alto|Urbano|72.55165951111199|75.19105681429984|69.76327000429185|76.66422586043365
2017|2m|11176|COLEGIO CHAMPAGNAT|5|REGION DE VALPARAISO|8|MARGA MARGA|5804|VILLA ALEMANA|VALPARAÍSO|Particular pagado|Alto|Urbano|79.19994082913462|83.96325411583368|80.81663237823905|87.74318407811195
2017|2m|11177|COLEGIO PARROQUIAL SAN NICOLAS|5|REGION DE VALPARAISO|5|QUILLOTA|5503|HIJUELAS|QUILLOTA - PETORCA|Particular subvencionado|Medio bajo|Urbano|70.66412341288191|75.36966752224002|70.96525407559928|75.67198507345222
2017|2m|11199|COLEGIO LUIS CRUZ MARTINEZ|5|REGION DE VALPARAISO|4|PETORCA|5401|LA LIGUA|QUILLOTA - PETORCA|Municipal|Bajo|Urbano|69.17812925240231|70.51733657414533|66.17160997345084|72.44773024959969
2017|2m|11209|COLEGIO GALILEO GALILEI|5|REGION DE VALPARAISO|8|MARGA MARGA|5804|VILLA ALEMANA|VALPARAÍSO|Particular subvencionado|Medio bajo|Urbano|76.43077143576485|75.40236526020792|69.12601622218269|78.98767007209035
2017|2m|11214|COL.ALONSO DE ERCILLA PRAT|5|REGION DE VALPARAISO|7|SAN FELIPE DE ACONCAGUA|5701|SAN FELIPE|SAN FELIPE - LOS ANDES|Particular subvencionado|Medio|Urbano|76.12435411554341|79.28312820375768|73.19292227985284|79.98668704193248
2017|2m|11217|COLEGIO SAINT THOMAS|5|REGION DE VALPARAISO|1|VALPARAÍSO|5101|VALPARAÍSO|VALPARAÍSO|Particular subvencionado|Medio bajo|Urbano|71.9974175392351|68.29748529316005|56.32031059168926|71.47699917915385
2017|2m|11237|COLEGIO ALEMAN DE SAN FELIPE|5|REGION DE VALPARAISO|7|SAN FELIPE DE ACONCAGUA|5704|PANQUEHUE|SAN FELIPE - LOS ANDES|Particular pagado|Alto|Urbano|77.96023469979429|71.81588598756802|80.21834934153726|86.15186422339929
2017|2m|11240|ESCUELA SAN GABRIEL DE LA RIVERA|5|REGION DE VALPARAISO|5|QUILLOTA|5502|CALERA|QUILLOTA - PETORCA|Particular subvencionado|Medio|Urbano|83.47700132923899|86.71080954686903|80.44198576461336|85.81956709677503
2017|2m|11241|JOSEPH LISTER SCHOOL|5|REGION DE VALPARAISO|8|MARGA MARGA|5802|LIMACHE|QUILLOTA - PETORCA|Particular subvencionado|Medio bajo|Urbano|68.80643898539444|64.36057599692975|56.10570006102834|59.42224616826783
2017|2m|11248|ESC. ADRIANA ARANGUIZ CERDA|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6117|SAN VICENTE|CACHAPOAL|Municipal|Medio bajo|Rural|77.98344963965897|77.13011149329111|79.80917368577589|85.03268112430907
2017|2m|11256|COLEGIO PARTICULAR SUBV.DON BOSCO|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6101|RANCAGUA|CACHAPOAL|Particular subvencionado|Medio alto|Urbano|72.18320525835675|78.49285281912157|65.40967741710092|77.61164553643769
2017|2m|11265|COLEGIO ENA BELLEMANS MONTTI|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6101|RANCAGUA|CACHAPOAL|Particular subvencionado|Medio bajo|Urbano|71.37814679811103|69.26484798745298|63.79868586939327|71.6958343621024
2017|2m|11287|LICEO BERTA ZAMORANO LIZANA|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6104|COLTAUCO|CACHAPOAL|Municipal|Bajo|Urbano|72.31258697427514|74.56257811929126|71.14747471533323|79.11529320386441
2017|2m|11291|VILLA MARIA COLLEGE|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6108|MACHALÍ|CACHAPOAL|Particular pagado|Alto|Urbano|72.19985851564989|74.64705472969577|72.38716301427186|75.48072803442048
2017|2m|11336|COLEGIO PARTICULAR NOBEL SCHOOL|7|REGION DEL MAULE|4|LINARES|7404|PARRAL|LINARES|Particular subvencionado|Medio bajo|Urbano|78.8156433504756|83.14230008363421|78.88469765780337|85.97725179963888
2017|2m|11348|COLEGIO DE MARIA|7|REGION DEL MAULE|1|TALCA|7101|TALCA|TALCA|Particular subvencionado|Medio|Urbano|71.21614591107915|79.03528832149104|73.32785004867867|79.01494194491973
2017|2m|11397|COLEGIO ADVENTISTA|8|REGION DEL BIOBIO|1|CONCEPCIÓN|8106|LOTA|CONCEPCIÓN|Particular subvencionado|Medio|Urbano|75.43725751054114|76.29164321496644|72.25318652387371|78.55561620282595
2017|2m|11400|LICEO TRAPAQUEANTE|8|REGION DEL BIOBIO|2|ARAUCO|8207|TIRÚA|ARAUCO|Municipal|Bajo|Urbano|74.98236643749418|75.85747180137803|76.93621100772302|78.56258606313686
2017|2m|11415|THE AUKLAND SCHOOL|8|REGION DEL BIOBIO|1|CONCEPCIÓN|8101|CONCEPCIÓN|CONCEPCIÓN|Particular pagado|Alto|Urbano|67.42776719557251|67.68552490933178|56.13477259991485|58.45335516531709
2017|2m|11430|COLEGIO TERESIANO PADRE ENRIQUE|8|REGION DEL BIOBIO|3|BIOBÍO|8306|NACIMIENTO|BIOBÍO|Particular subvencionado|Medio|Urbano|77.54872244990038|78.8547204015193|75.43509673709963|81.60634039783143
2017|2m|11498|COMPLEJO EDUCACIONAL PRINCIPE DE GALES|9|REGION DE LA ARAUCANIA|1|CAUTÍN|9111|NUEVA IMPERIAL|CAUTÍN NORTE|Particular subvencionado|Bajo|Urbano|73.934532611839|76.4582516651985|66.10329229030636|70.59389388029557
2017|2m|11527|LICEO POLITECNICO METODISTA LA GRANJA|9|REGION DE LA ARAUCANIA|1|CAUTÍN|9111|NUEVA IMPERIAL|CAUTÍN NORTE|Particular subvencionado|Bajo|Rural|74.55123441236421|73.06966212071447|75.54042829945335|79.25774262086672
2017|2m|11591|LICEO RURAL LLIFEN|14|REGION DE LOS RIOS|2|RANCO|14202|FUTRONO|RANCO|Municipal|Bajo|Rural|76.55382415135195|75.9297369147141|73.3653890651934|77.44692941662029
2017|2m|11608|LICEO TECNICO PROFESIONAL JUAN PABLO II|11|REGION DE AYSEN DEL GRAL. CARLOS IBANEZ DEL CAMPO|1|COYHAIQUE|11101|COIHAIQUE|COYHAIQUE|Particular subvencionado|Medio bajo|Urbano|72.16413460698215|71.67284715623245|66.61256670502199|74.35670311026712
2017|2m|11678|LICEO ADVENTISTA|12|REGION DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|1|MAGALLANES|12101|PUNTA ARENAS|MAGALLANES|Particular subvencionado|Medio|Urbano|70.38646676414042|72.67324636644904|71.59322198412568|70.52835808924175
2017|2m|11680|COLEGIO CHARLES DARWIN|12|REGION DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|1|MAGALLANES|12101|PUNTA ARENAS|MAGALLANES|Particular subvencionado|Alto|Urbano|73.11954541270251|76.80005158134793|72.86777207041718|77.70037094063684
2017|2m|11681|COLEGIO MIGUEL DE CERVANTES|12|REGION DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|1|MAGALLANES|12101|PUNTA ARENAS|MAGALLANES|Particular pagado|Alto|Urbano|74.8730716242018|80.61047274850888|75.00356436506007|81.44755552936657
