agno;rbd;ind;prom;dif;sigdif;difgru;sigdifgru;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;nom_deprov_rbd;cod_depe2;cod_grupo;cod_rural_rbd;codigo_bdd;fecha_bbdd;grado
2024;8331;AM;71;1;0;-3;0;LICEO BICENTENARIO FUTALEUFU;10;DE LOS LAGOS;104;PALENA;10402;FUTALEUFÚ;Palena;1;2;2;preliminar20240422v1;20250422;2m
2024;8331;CC;72;4;1;-3;0;LICEO BICENTENARIO FUTALEUFU;10;DE LOS LAGOS;104;PALENA;10402;FUTALEUFÚ;Palena;1;2;2;preliminar20240422v1;20250422;2m
2024;8331;HV;73;7;1;2;0;LICEO BICENTENARIO FUTALEUFU;10;DE LOS LAGOS;104;PALENA;10402;FUTALEUFÚ;Palena;1;2;2;preliminar20240422v1;20250422;2m
2024;8331;PF;76;8;1;-1;0;LICEO BICENTENARIO FUTALEUFU;10;DE LOS LAGOS;104;PALENA;10402;FUTALEUFÚ;Palena;1;2;2;preliminar20240422v1;20250422;2m
2024;8339;AM;70;-3;0;-3;0;COLEGIO ROBERTO WHITE GESELL;10;DE LOS LAGOS;104;PALENA;10404;PALENA;Palena;1;3;2;preliminar20240422v1;20250422;2m
2024;8339;CC;74;0;0;-1;0;COLEGIO ROBERTO WHITE GESELL;10;DE LOS LAGOS;104;PALENA;10404;PALENA;Palena;1;3;2;preliminar20240422v1;20250422;2m
2024;8339;HV;76;-1;0;7;1;COLEGIO ROBERTO WHITE GESELL;10;DE LOS LAGOS;104;PALENA;10404;PALENA;Palena;1;3;2;preliminar20240422v1;20250422;2m
2024;8339;PF;78;1;0;2;0;COLEGIO ROBERTO WHITE GESELL;10;DE LOS LAGOS;104;PALENA;10404;PALENA;Palena;1;3;2;preliminar20240422v1;20250422;2m
2024;8345;AM;74;;;0;0;LICEO JOSEFINA AGUIRRE MONTENEGRO;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;4;1;1;preliminar20240422v1;20250422;2m
2024;8345;CC;77;;;2;0;LICEO JOSEFINA AGUIRRE MONTENEGRO;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;4;1;1;preliminar20240422v1;20250422;2m
2024;8345;HV;70;;;-2;0;LICEO JOSEFINA AGUIRRE MONTENEGRO;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;4;1;1;preliminar20240422v1;20250422;2m
2024;8345;PF;79;;;3;0;LICEO JOSEFINA AGUIRRE MONTENEGRO;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;4;1;1;preliminar20240422v1;20250422;2m
2024;8352;AM;76;1;0;2;0;LICEO TECNICO PROFESIONAL PROFESOR RIC;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;4;1;1;preliminar20240422v1;20250422;2m
2024;8352;CC;78;3;0;3;0;LICEO TECNICO PROFESIONAL PROFESOR RIC;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;4;1;1;preliminar20240422v1;20250422;2m
2024;8352;HV;76;10;1;4;0;LICEO TECNICO PROFESIONAL PROFESOR RIC;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;4;1;1;preliminar20240422v1;20250422;2m
2024;8352;PF;81;2;0;5;1;LICEO TECNICO PROFESIONAL PROFESOR RIC;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;4;1;1;preliminar20240422v1;20250422;2m
2024;8365;AM;74;1;0;1;0;LICEO SAN FELIPE BENICIO DE COYHAIQUE;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;2;4;1;preliminar20240422v1;20250422;2m
2024;8365;CC;78;-1;0;4;1;LICEO SAN FELIPE BENICIO DE COYHAIQUE;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;2;4;1;preliminar20240422v1;20250422;2m
2024;8365;HV;67;2;0;0;0;LICEO SAN FELIPE BENICIO DE COYHAIQUE;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;2;4;1;preliminar20240422v1;20250422;2m
2024;8365;PF;79;0;0;3;0;LICEO SAN FELIPE BENICIO DE COYHAIQUE;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;2;4;1;preliminar20240422v1;20250422;2m
2024;8367;AM;69;-3;0;-4;-1;COLEGIO MATER DEI DE COYHAIQUE;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;2;4;1;preliminar20240422v1;20250422;2m
2024;8367;CC;72;-3;0;-2;0;COLEGIO MATER DEI DE COYHAIQUE;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;2;4;1;preliminar20240422v1;20250422;2m
2024;8367;HV;67;-3;0;0;0;COLEGIO MATER DEI DE COYHAIQUE;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;2;4;1;preliminar20240422v1;20250422;2m
2024;8367;PF;75;-3;0;-1;0;COLEGIO MATER DEI DE COYHAIQUE;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;2;4;1;preliminar20240422v1;20250422;2m
2024;8369;AM;72;-1;0;-2;0;LICEO BICENTENARIO AGRICOLA E INDUSTRI;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;2;1;1;preliminar20240422v1;20250422;2m
2024;8369;CC;77;-1;0;2;0;LICEO BICENTENARIO AGRICOLA E INDUSTRI;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;2;1;1;preliminar20240422v1;20250422;2m
2024;8369;HV;69;-1;0;-3;0;LICEO BICENTENARIO AGRICOLA E INDUSTRI;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;2;1;1;preliminar20240422v1;20250422;2m
2024;8369;PF;79;-1;0;3;0;LICEO BICENTENARIO AGRICOLA E INDUSTRI;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;Coyhaique;2;1;1;preliminar20240422v1;20250422;2m
2024;8375;AM;77;6;1;3;0;LICEO POLITECNICO DE AYSEN;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11201;AYSÉN;Coyhaique;4;1;1;preliminar20240422v1;20250422;2m
2024;8375;CC;79;2;0;4;1;LICEO POLITECNICO DE AYSEN;11;DE AYSÉN DEL GENERAL CARL;112;AYSÉN;11201;AYSÉN;Coyhaique;4;1;1;preliminar20240422v1;20250422;2m
