agno|grado|rbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|nom_deprov_rbd|cod_depe2|cod_grupo|cod_rural_rbd|ind_am|ind_cc|ind_hv|ind_pf
2017|4b|24866|ESCUELA BASICA PARTICULAR EMPRENDER|13|REGION METROPOLITANA DE SANTIAGO|2|CORDILLERA|13201|PUENTE ALTO|CORDILLERA|Particular subvencionado|Medio|Urbano|72.08554734966637|71.42906784108001|66.45179426682073|77.31818427537132
2017|4b|24874|COLEGIO SAN BARTOLOME DE NOS|13|REGION METROPOLITANA DE SANTIAGO|4|MAIPO|13403|CALERA DE TANGO|SANTIAGO SUR|Particular pagado|Alto|Rural|70.65828363953828|69.67917245475574|70.32420185987459|74.43698469748254
2017|4b|24876|ESC.BASICA PROF.AURELIA ROJAS BURGOS|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13112|LA PINTANA|CORDILLERA|Municipal|Bajo|Urbano|73.71004373381771|71.49850332304672|63.81775067443797|78.93996739958969
2017|4b|24878|CENTRO EDUCACIONAL FERNANDO DE ARAGON|13|REGION METROPOLITANA DE SANTIAGO|2|CORDILLERA|13201|PUENTE ALTO|CORDILLERA|Particular subvencionado|Medio bajo|Urbano|87.78128115450274|85.06849942485506|86.69361456097529|89.87002383290415
2017|4b|24879|ESCUELA ESPECIAL PART.ARNOLD GESELL II|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13112|LA PINTANA|CORDILLERA|Particular subvencionado|Bajo|Urbano|66.92699886318631|60.87781694152834|56.6822157427287|65.80344622588251
2017|4b|24881|ESCUELA BASICA ESCRITOR PABLO NERUDA|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13125|QUILICURA|SANTIAGO NORTE|Particular subvencionado|Medio bajo|Urbano|81.97534962089529|80.30537674798899|72.78446403177925|87.20167538979831
2017|4b|24883|ESCUELA BÁSICA MUNICIPAL SAN LUIS|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13119|MAIPÚ|SANTIAGO PONIENTE|Municipal|Bajo|Urbano|72.40032615519441|66.29250773643618|61.78731928895929|75.50080388471086
2017|4b|24884|COLEGIO ALCAZAR DE LAS CONDES|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13114|LAS CONDES|SANTIAGO ORIENTE|Particular pagado|Alto|Urbano|73.44561319654802|75.55818098417078|73.9037561393415|80.25186621165247
2017|4b|24885|COLEGIO KING SCHOOL CORDILLERA|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13112|LA PINTANA|CORDILLERA|Particular subvencionado|Medio bajo|Urbano|73.05447404595763|66.82719434915551|65.78812609805488|73.41878744009603
2017|4b|24889|LICEO MONSENOR ENRIQUE ALVEAR|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13124|PUDAHUEL|SANTIAGO PONIENTE|Municipal|Medio bajo|Urbano|72.89593414937298|65.04771232020312|63.87580052173463|72.93231576529129
2017|4b|24892|COLEGIO POLIVALENTE ARAUCARIA|13|REGION METROPOLITANA DE SANTIAGO|2|CORDILLERA|13201|PUENTE ALTO|CORDILLERA|Particular subvencionado|Medio bajo|Urbano|71.79436474148062|65.10942800707026|63.63654995120798|70.74996986182937
2017|4b|24893|ESCUELA NOVOMAR|13|REGION METROPOLITANA DE SANTIAGO|2|CORDILLERA|13201|PUENTE ALTO|CORDILLERA|Particular subvencionado|Bajo|Urbano|67.16801769709795|61.18090616121306|50.36248332443991|77.94620651019055
2017|4b|24894|COLEGIO ARAUCARIA CORDILLERA|13|REGION METROPOLITANA DE SANTIAGO|2|CORDILLERA|13201|PUENTE ALTO|CORDILLERA|Particular subvencionado|Medio alto|Urbano|71.99720736337267|77.40663903354191|73.99763983465854|78.67507861617733
2017|4b|24897|COLEGIO FARMLAND SCHOOL|13|REGION METROPOLITANA DE SANTIAGO|5|MELIPILLA|13503|CURACAVÍ|TALAGANTE|Particular pagado|Alto|Urbano|66.79923207425517|72.22235827970397|65.01701669961463|72.75554056023657
2017|4b|24898|COLEGIO SAN FRANCISCO MISIONERO|13|REGION METROPOLITANA DE SANTIAGO|1|SANTIAGO|13119|MAIPÚ|SANTIAGO PONIENTE|Particular subvencionado|Medio|Urbano|78.01167181683107|85.32540274938121|69.51610761627397|78.71376252810141
2017|4b|24906|ESCUELA BASICA N°71 DOLMEN SCHOOL|13|REGION METROPOLITANA DE SANTIAGO|5|MELIPILLA|13503|CURACAVÍ|TALAGANTE|Particular pagado|Medio alto|Urbano|64.93146075471655|69.99625657928166|69.49587592331615|67.6765050429579
