rbd,agno,grado,ind,prom,nom_rbd,cod_reg_rbd,nom_reg_rbd,cod_pro_rbd,nom_pro_rbd,cod_com_rbd,nom_com_rbd,nom_deprov_rbd,cod_depe2,cod_grupo,cod_rural_rbd
1032,2022,4,CC,83,ESCUELA BASICA SAN AGUSTIN,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,1,3,2
1032,2022,4,HV,77,ESCUELA BASICA SAN AGUSTIN,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,1,3,2
1032,2022,4,PF,88,ESCUELA BASICA SAN AGUSTIN,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,1,3,2
1033,2022,4,AM,89,ESCUELA BASICA PANGUESILLO,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,1,1,2
1033,2022,4,CC,90,ESCUELA BASICA PANGUESILLO,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,1,1,2
1033,2022,4,HV,93,ESCUELA BASICA PANGUESILLO,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,1,1,2
1033,2022,4,PF,96,ESCUELA BASICA PANGUESILLO,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,1,1,2
1034,2022,4,AM,75,ESCUELA LOS CORRALES,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,1,1,2
1034,2022,4,CC,72,ESCUELA LOS CORRALES,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,1,1,2
1034,2022,4,HV,79,ESCUELA LOS CORRALES,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,1,1,2
1034,2022,4,PF,81,ESCUELA LOS CORRALES,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,1,1,2
1036,2022,4,AM,76,COLEGIO PARTICULAR SAN FRANCISCO DE ASIS,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,3,1
1036,2022,4,CC,77,COLEGIO PARTICULAR SAN FRANCISCO DE ASIS,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,3,1
1036,2022,4,HV,79,COLEGIO PARTICULAR SAN FRANCISCO DE ASIS,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,3,1
1036,2022,4,PF,84,COLEGIO PARTICULAR SAN FRANCISCO DE ASIS,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,3,1
1037,2022,4,AM,,ESCUELA PARTICULAR HUANQUE,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,,2
1037,2022,4,CC,,ESCUELA PARTICULAR HUANQUE,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,,2
1037,2022,4,HV,,ESCUELA PARTICULAR HUANQUE,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,,2
1037,2022,4,PF,,ESCUELA PARTICULAR HUANQUE,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,,2
1038,2022,4,AM,,ESCUELA PARTICULAR EL PALQUIAL,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,2,2
1038,2022,4,CC,,ESCUELA PARTICULAR EL PALQUIAL,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,2,2
1038,2022,4,HV,,ESCUELA PARTICULAR EL PALQUIAL,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,2,2
1038,2022,4,PF,,ESCUELA PARTICULAR EL PALQUIAL,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,2,2
1040,2022,4,AM,,ESCUELA PARTICULAR LAS JARILLAS,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,,2
1040,2022,4,CC,,ESCUELA PARTICULAR LAS JARILLAS,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,,2
1040,2022,4,HV,,ESCUELA PARTICULAR LAS JARILLAS,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,,2
1040,2022,4,PF,,ESCUELA PARTICULAR LAS JARILLAS,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,,2
1041,2022,4,AM,80,ESCUELA PARTICULAR CAJON DE QUELEN,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,2,2
1041,2022,4,CC,75,ESCUELA PARTICULAR CAJON DE QUELEN,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,2,2
1041,2022,4,HV,71,ESCUELA PARTICULAR CAJON DE QUELEN,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,2,2
1041,2022,4,PF,83,ESCUELA PARTICULAR CAJON DE QUELEN,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,2,2
1042,2022,4,AM,,ESCUELA MUNICIPAL COLLIGUAY,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,1,1,2
1042,2022,4,CC,,ESCUELA MUNICIPAL COLLIGUAY,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,1,1,2
1042,2022,4,HV,,ESCUELA MUNICIPAL COLLIGUAY,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,1,1,2
1042,2022,4,PF,,ESCUELA MUNICIPAL COLLIGUAY,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,1,1,2
1045,2022,4,AM,,ESCUELA PARTICULAR PUNTA NUEVA,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,2,2
1045,2022,4,CC,92,ESCUELA PARTICULAR PUNTA NUEVA,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,2,2
1045,2022,4,HV,80,ESCUELA PARTICULAR PUNTA NUEVA,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,2,2
1045,2022,4,PF,86,ESCUELA PARTICULAR PUNTA NUEVA,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,2,2
1046,2022,4,AM,82,ESCUELA PARTICULAR PLANTA PELADEROS,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,1,2
1046,2022,4,CC,92,ESCUELA PARTICULAR PLANTA PELADEROS,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,1,2
1046,2022,4,HV,85,ESCUELA PARTICULAR PLANTA PELADEROS,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,1,2
1046,2022,4,PF,86,ESCUELA PARTICULAR PLANTA PELADEROS,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,1,2
1047,2022,4,AM,,ESCUELA PARTICULAR VALLE CAMISAS,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,1,2
1047,2022,4,CC,,ESCUELA PARTICULAR VALLE CAMISAS,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,1,2
1047,2022,4,HV,,ESCUELA PARTICULAR VALLE CAMISAS,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,1,2
1047,2022,4,PF,,ESCUELA PARTICULAR VALLE CAMISAS,4,DE COQUIMBO,42,CHOAPA,4204,SALAMANCA,Choapa,2,1,2
1049,2022,4,AM,72,COLEGIO DIEGO DE ALMAGRO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,1
1049,2022,4,CC,69,COLEGIO DIEGO DE ALMAGRO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,1
1049,2022,4,HV,67,COLEGIO DIEGO DE ALMAGRO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,1
1049,2022,4,PF,75,COLEGIO DIEGO DE ALMAGRO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,1
1050,2022,4,AM,79,ESCUELA BASICA ERCOLE BENCINI,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,3,1
1050,2022,4,CC,75,ESCUELA BASICA ERCOLE BENCINI,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,3,1
1050,2022,4,HV,72,ESCUELA BASICA ERCOLE BENCINI,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,3,1
1050,2022,4,PF,79,ESCUELA BASICA ERCOLE BENCINI,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,3,1
1051,2022,4,AM,75,ESCUELA BASICA TERESA CANNON DE B.,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1051,2022,4,CC,81,ESCUELA BASICA TERESA CANNON DE B.,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1051,2022,4,HV,73,ESCUELA BASICA TERESA CANNON DE B.,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1051,2022,4,PF,84,ESCUELA BASICA TERESA CANNON DE B.,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1052,2022,4,AM,81,ESCUELA BASICA PABLO BARRIOLHET,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,1,2
1052,2022,4,CC,83,ESCUELA BASICA PABLO BARRIOLHET,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,1,2
1052,2022,4,HV,72,ESCUELA BASICA PABLO BARRIOLHET,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,1,2
1052,2022,4,PF,85,ESCUELA BASICA PABLO BARRIOLHET,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,1,2
1053,2022,4,AM,89,ESCUELA BASICA FORJADORES DE CHILE,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1053,2022,4,CC,80,ESCUELA BASICA FORJADORES DE CHILE,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1053,2022,4,HV,88,ESCUELA BASICA FORJADORES DE CHILE,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1053,2022,4,PF,93,ESCUELA BASICA FORJADORES DE CHILE,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1055,2022,4,AM,51,ESCUELA LOS MAQUIS,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1055,2022,4,CC,69,ESCUELA LOS MAQUIS,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1055,2022,4,HV,69,ESCUELA LOS MAQUIS,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1055,2022,4,PF,65,ESCUELA LOS MAQUIS,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1059,2022,4,AM,83,ESCUELA CLARA VIAL ORREGO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1059,2022,4,CC,70,ESCUELA CLARA VIAL ORREGO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1059,2022,4,HV,80,ESCUELA CLARA VIAL ORREGO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1059,2022,4,PF,84,ESCUELA CLARA VIAL ORREGO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1061,2022,4,AM,82,ESCUELA TILAMA,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,1,2
1061,2022,4,CC,79,ESCUELA TILAMA,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,1,2
1061,2022,4,HV,71,ESCUELA TILAMA,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,1,2
1061,2022,4,PF,79,ESCUELA TILAMA,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,1,2
1063,2022,4,AM,,ESCUELA,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,,2
1063,2022,4,CC,,ESCUELA,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,,2
1063,2022,4,HV,,ESCUELA,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,,2
1063,2022,4,PF,,ESCUELA,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,,2
1065,2022,4,AM,,ESCUELA BASICA EL MANZANO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1065,2022,4,CC,,ESCUELA BASICA EL MANZANO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1065,2022,4,HV,,ESCUELA BASICA EL MANZANO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1065,2022,4,PF,,ESCUELA BASICA EL MANZANO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,1,2,2
1066,2022,4,AM,74,ESCUELA PARTICULAR DIVINA PROVIDENCIA,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,2,3,1
1066,2022,4,CC,76,ESCUELA PARTICULAR DIVINA PROVIDENCIA,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,2,3,1
1066,2022,4,HV,67,ESCUELA PARTICULAR DIVINA PROVIDENCIA,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,2,3,1
1066,2022,4,PF,75,ESCUELA PARTICULAR DIVINA PROVIDENCIA,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,2,3,1
1068,2022,4,AM,,ESCUELA PARTICULAR CULIMO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,2,,2
1068,2022,4,CC,,ESCUELA PARTICULAR CULIMO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,2,,2
1068,2022,4,HV,,ESCUELA PARTICULAR CULIMO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,2,,2
1068,2022,4,PF,,ESCUELA PARTICULAR CULIMO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,2,,2
1069,2022,4,AM,76,ESCUELA PARTICULAR MINA LAS VACAS,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,2,1,2
1069,2022,4,CC,86,ESCUELA PARTICULAR MINA LAS VACAS,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,2,1,2
1069,2022,4,HV,60,ESCUELA PARTICULAR MINA LAS VACAS,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,2,1,2
1069,2022,4,PF,80,ESCUELA PARTICULAR MINA LAS VACAS,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,2,1,2
1072,2022,4,AM,73,ESCUELA PARTICULAR INFIERNILLO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,2,1,2
1072,2022,4,CC,75,ESCUELA PARTICULAR INFIERNILLO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,2,1,2
1072,2022,4,HV,68,ESCUELA PARTICULAR INFIERNILLO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,2,1,2
1072,2022,4,PF,82,ESCUELA PARTICULAR INFIERNILLO,4,DE COQUIMBO,42,CHOAPA,4203,LOS VILOS,Choapa,2,1,2
1077,2022,4,AM,71,ESCUELA BASICA HECTOR JORQUERA VALENCIA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,1
1077,2022,4,CC,73,ESCUELA BASICA HECTOR JORQUERA VALENCIA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,1
1077,2022,4,HV,68,ESCUELA BASICA HECTOR JORQUERA VALENCIA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,1
1077,2022,4,PF,77,ESCUELA BASICA HECTOR JORQUERA VALENCIA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,1
1078,2022,4,AM,75,ESCUELA BASICA JUAN ANTONIO RIOS,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,2
1078,2022,4,CC,65,ESCUELA BASICA JUAN ANTONIO RIOS,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,2
1078,2022,4,HV,58,ESCUELA BASICA JUAN ANTONIO RIOS,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,2
1078,2022,4,PF,69,ESCUELA BASICA JUAN ANTONIO RIOS,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,2
1082,2022,4,AM,,ESC.BASICA MERCEDES MARIN DEL SOLAR,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,1,2
1082,2022,4,CC,,ESC.BASICA MERCEDES MARIN DEL SOLAR,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,1,2
1082,2022,4,HV,,ESC.BASICA MERCEDES MARIN DEL SOLAR,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,1,2
1082,2022,4,PF,,ESC.BASICA MERCEDES MARIN DEL SOLAR,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,1,2
1083,2022,4,AM,78,ESCUELA BASICA CARQUINDANO,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,3,2
1083,2022,4,CC,92,ESCUELA BASICA CARQUINDANO,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,3,2
1083,2022,4,HV,95,ESCUELA BASICA CARQUINDANO,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,3,2
1083,2022,4,PF,92,ESCUELA BASICA CARQUINDANO,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,3,2
1084,2022,4,AM,,ESCUELA BASICA JABONERIA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,,2
1084,2022,4,CC,,ESCUELA BASICA JABONERIA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,,2
1084,2022,4,HV,,ESCUELA BASICA JABONERIA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,,2
1084,2022,4,PF,,ESCUELA BASICA JABONERIA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,,2
1087,2022,4,AM,,ESCUELA BASICA CANELA ALTA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,1
1087,2022,4,CC,,ESCUELA BASICA CANELA ALTA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,1
1087,2022,4,HV,,ESCUELA BASICA CANELA ALTA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,1
1087,2022,4,PF,,ESCUELA BASICA CANELA ALTA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,1
1092,2022,4,AM,,ESCUELA BASICA MINCHA NORTE,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,2
1092,2022,4,CC,,ESCUELA BASICA MINCHA NORTE,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,2
1092,2022,4,HV,,ESCUELA BASICA MINCHA NORTE,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,2
1092,2022,4,PF,,ESCUELA BASICA MINCHA NORTE,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,2
1093,2022,4,AM,,ESCUELA BASICA ATELCURA ALTA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,1,2
1093,2022,4,CC,,ESCUELA BASICA ATELCURA ALTA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,1,2
1093,2022,4,HV,,ESCUELA BASICA ATELCURA ALTA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,1,2
1093,2022,4,PF,,ESCUELA BASICA ATELCURA ALTA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,1,2
1096,2022,4,AM,67,ESCUELA BASICA LOS POZOS,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,1,2
1096,2022,4,CC,82,ESCUELA BASICA LOS POZOS,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,1,2
1096,2022,4,HV,78,ESCUELA BASICA LOS POZOS,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,1,2
1096,2022,4,PF,71,ESCUELA BASICA LOS POZOS,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,1,2
1099,2022,4,AM,72,ESCUELA VIOLETA PARRA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,2
1099,2022,4,CC,79,ESCUELA VIOLETA PARRA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,2
1099,2022,4,HV,63,ESCUELA VIOLETA PARRA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,2
1099,2022,4,PF,81,ESCUELA VIOLETA PARRA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,2
1100,2022,4,AM,76,ESC.BASICA CARLOS VIAL ESPANTOSO,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,2
1100,2022,4,CC,83,ESC.BASICA CARLOS VIAL ESPANTOSO,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,2
1100,2022,4,HV,70,ESC.BASICA CARLOS VIAL ESPANTOSO,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,2
1100,2022,4,PF,84,ESC.BASICA CARLOS VIAL ESPANTOSO,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,2,2
1104,2022,4,AM,58,ESCUELA LA CORTADERA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,1,2
1104,2022,4,CC,63,ESCUELA LA CORTADERA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,1,2
1104,2022,4,HV,53,ESCUELA LA CORTADERA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,1,2
1104,2022,4,PF,61,ESCUELA LA CORTADERA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,1,1,2
1116,2022,4,AM,,ESCUELA PARTICULAR CANELILLA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,2,,2
1116,2022,4,CC,,ESCUELA PARTICULAR CANELILLA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,2,,2
1116,2022,4,HV,,ESCUELA PARTICULAR CANELILLA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,2,,2
1116,2022,4,PF,,ESCUELA PARTICULAR CANELILLA,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,2,,2
1117,2022,4,AM,,ESCUELA PARTICULAR LOS TOMES,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,2,1,2
1117,2022,4,CC,,ESCUELA PARTICULAR LOS TOMES,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,2,1,2
1117,2022,4,HV,,ESCUELA PARTICULAR LOS TOMES,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,2,1,2
1117,2022,4,PF,,ESCUELA PARTICULAR LOS TOMES,4,DE COQUIMBO,42,CHOAPA,4202,CANELA,Choapa,2,1,2
1119,2022,4,AM,68,COLEGIO PARTICULAR SANTA MARIA,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,2,3,1
1119,2022,4,CC,72,COLEGIO PARTICULAR SANTA MARIA,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,2,3,1
1119,2022,4,HV,71,COLEGIO PARTICULAR SANTA MARIA,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,2,3,1
1119,2022,4,PF,73,COLEGIO PARTICULAR SANTA MARIA,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,2,3,1
1122,2022,4,AM,74,ESCUELA REPUBLICA DE VENEZUELA,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,2,1
1122,2022,4,CC,77,ESCUELA REPUBLICA DE VENEZUELA,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,2,1
1122,2022,4,HV,72,ESCUELA REPUBLICA DE VENEZUELA,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,2,1
1122,2022,4,PF,89,ESCUELA REPUBLICA DE VENEZUELA,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,2,1
1123,2022,4,AM,76,ESCUELA GABRIELA MISTRAL,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,2,1
1123,2022,4,CC,69,ESCUELA GABRIELA MISTRAL,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,2,1
1123,2022,4,HV,67,ESCUELA GABRIELA MISTRAL,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,2,1
1123,2022,4,PF,80,ESCUELA GABRIELA MISTRAL,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,2,1
1125,2022,4,AM,72,ESCUELA DIEGO PORTALES,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,2,1
1125,2022,4,CC,68,ESCUELA DIEGO PORTALES,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,2,1
1125,2022,4,HV,60,ESCUELA DIEGO PORTALES,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,2,1
1125,2022,4,PF,76,ESCUELA DIEGO PORTALES,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,2,1
1128,2022,4,AM,79,ESCUELA COMUNIDADES DE VALLE HERMOSO,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,2,2
1128,2022,4,CC,80,ESCUELA COMUNIDADES DE VALLE HERMOSO,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,2,2
1128,2022,4,HV,80,ESCUELA COMUNIDADES DE VALLE HERMOSO,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,2,2
1128,2022,4,PF,83,ESCUELA COMUNIDADES DE VALLE HERMOSO,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,2,2
1129,2022,4,AM,,ESCUELA ANGEL MENAY,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,1,2
1129,2022,4,CC,,ESCUELA ANGEL MENAY,5,DE VALPARAÍSO,54,PETORCA,5401,LA LIGUA,Quillota - Petorca,1,1,2
