rbd,agno,curso,prom_mate2m_rbd,prom_lect2m_rbd,cod_grupo,cod_rural_rbd,cod_depe2,ind_am,ind_cc,ind_hv,ind_pf
2027,2018,6b,218.0,216.0,Medio bajo,Urbano,Municipal,80.812911367,75.330393779,82.614751625,89.495472609
2027,2019,8b,224.0,228.0,Medio,Urbano,Municipal,60.694799453,75.265017794,57.126088028,71.455285762
2027,2022,4b,211.0,226.0,Medio,Urbano,Municipal,70.0,71.0,66.0,79.0
2027,2023,4b,227.0,243.0,Medio,Urbano,Municipal,69.0,70.0,76.0,81.0
2027,2024,4b,242.0,265.0,Medio,Urbano,Municipal,62.0,74.0,63.0,69.0
2027,2024,6b,221.0,239.0,Medio,Urbano,Municipal,75.0,80.0,73.0,82.0
2027,2025,4b,227.0,249.0,Medio,Urbano,Municipal,67.0,74.0,74.0,67.0
2027,2025,8b,234.0,223.0,Medio bajo,Urbano,Municipal,73.0,76.0,78.0,72.0
2035,2016,2m,202.0,198.0,Medio bajo,Rural,Municipal,79.0,78.0,79.0,74.0
2035,2016,4b,288.0,294.0,Medio bajo,Rural,Municipal,82.0,75.0,75.0,88.0
2035,2016,6b,238.0,259.0,Medio bajo,Rural,Municipal,68.0,73.0,59.0,74.0
2035,2017,2m,185.0,208.0,Medio bajo,Rural,Municipal,80.15394929428882,83.03860256017046,76.6987434965441,84.06871760904602
2035,2017,4b,225.0,240.0,Medio bajo,Rural,Municipal,87.38063989821923,85.67329032506623,76.34239237682742,84.9917315834787
2035,2017,8b,223.0,245.0,Medio bajo,Rural,Municipal,78.1720633577851,66.5250610518382,68.37771662497369,73.73771185694697
2035,2018,2m,184.0,217.0,Medio bajo,Rural,Municipal,70.131728837,73.297548228,70.446918694,68.47877128
2035,2018,6b,218.0,238.0,Medio bajo,Rural,Municipal,74.569798269,74.128549277,77.845139262,82.872074373
2035,2019,8b,221.0,228.0,Bajo,Rural,Municipal,75.995124496,67.651502851,65.150091752,73.79874495
2035,2022,2m,206.0,225.0,Bajo,Rural,Municipal,73.0,74.0,79.0,77.0
2035,2022,4b,256.0,294.0,Bajo,Rural,Municipal,75.0,74.0,70.0,76.0
2035,2023,2m,200.0,209.0,Bajo,Rural,Municipal,77.0,75.0,73.0,82.0
2035,2023,4b,266.0,268.0,Medio bajo,Rural,Municipal,88.0,79.0,81.0,89.0
2035,2024,2m,221.0,218.0,Medio bajo,Rural,Municipal,86.0,75.0,78.0,84.0
2035,2024,4b,274.0,289.0,Medio bajo,Rural,Municipal,69.0,74.0,65.0,67.0
2035,2024,6b,241.0,252.0,Medio bajo,Rural,Municipal,82.0,73.0,70.0,80.0
2035,2025,2m,215.0,232.0,Medio bajo,Rural,Municipal,77.0,76.0,82.0,70.0
2035,2025,4b,255.0,275.0,Medio bajo,Rural,Municipal,87.0,85.0,88.0,80.0
2035,2025,8b,224.0,206.0,Bajo,Rural,Municipal,76.0,73.0,73.0,66.0
2036,2016,4b,255.0,274.0,Medio,Rural,Municipal,63.0,73.0,65.0,75.0
2036,2016,6b,284.0,242.0,Medio bajo,Rural,Municipal,77.0,75.0,78.0,80.0
2036,2017,4b,273.0,284.0,Medio,Rural,Municipal,64.85632414563746,70.84739091571142,68.08016873244789,66.29442623879969
2036,2017,8b,277.0,255.0,Medio bajo,Rural,Municipal,77.16954130268151,77.17304033457505,71.97916020713177,83.0925752140046
2036,2018,6b,245.0,255.0,Medio bajo,Rural,Municipal,70.895842441,74.851800762,74.120793744,76.268308732
2036,2019,8b,257.0,246.0,Medio bajo,Rural,Municipal,78.456842212,88.480576375,82.275842679,82.455545597
2036,2022,4b,255.0,291.0,Medio,Rural,Municipal,72.0,79.0,70.0,83.0
2036,2023,4b,256.0,305.0,Medio,Rural,Municipal,86.0,84.0,82.0,93.0
2036,2024,4b,207.0,288.0,Medio,Rural,Municipal,83.0,76.0,74.0,89.0
2036,2024,6b,224.0,249.0,Medio bajo,Rural,Municipal,67.0,72.0,60.0,66.0
2036,2025,4b,196.0,265.0,Medio bajo,Rural,Municipal,68.0,66.0,78.0,68.0
2036,2025,8b,229.0,235.0,Medio bajo,Rural,Municipal,80.0,,75.0,66.0
2037,2016,4b,207.0,224.0,Medio bajo,Rural,Municipal,74.0,71.0,66.0,73.0
2037,2016,6b,243.0,251.0,Medio bajo,Rural,Municipal,84.0,83.0,73.0,87.0
2037,2017,4b,267.0,292.0,Medio bajo,Rural,Municipal,77.08637089068398,79.92806086975997,70.50612899705988,80.90608493275954
2037,2017,8b,221.0,214.0,Medio bajo,Rural,Municipal,81.54757605699761,83.34933323732426,86.75161076279309,84.76124740265989
2037,2018,6b,216.0,238.0,Medio bajo,Rural,Municipal,71.359746524,77.559054944,64.028615468,80.800685256
2037,2019,8b,231.0,231.0,Medio bajo,Rural,Municipal,82.802226873,79.469177333,76.152211964,82.534432257
2037,2022,4b,251.0,253.0,Medio bajo,Rural,Municipal,69.0,76.0,64.0,77.0
2037,2023,4b,258.0,262.0,Medio bajo,Rural,Municipal,75.0,78.0,72.0,79.0
2037,2024,4b,265.0,256.0,Medio bajo,Rural,Municipal,72.0,75.0,64.0,76.0
2037,2024,6b,231.0,214.0,Medio bajo,Rural,Municipal,82.0,75.0,71.0,83.0
2037,2025,4b,232.0,259.0,Medio,Rural,Municipal,81.0,82.0,86.0,76.0
2037,2025,8b,246.0,216.0,Medio bajo,Rural,Municipal,71.0,78.0,78.0,68.0
2038,2022,4b,235.0,230.0,Medio,Rural,Municipal,80.0,77.0,72.0,80.0
2038,2023,4b,274.0,259.0,Bajo,Rural,Municipal,91.0,91.0,79.0,97.0
2038,2024,4b,236.0,263.0,Medio bajo,Rural,Municipal,77.0,77.0,78.0,75.0
2038,2024,6b,191.0,214.0,Medio bajo,Rural,Municipal,80.0,80.0,79.0,84.0
2038,2025,4b,245.0,239.0,Medio bajo,Rural,Municipal,73.0,72.0,72.0,58.0
2040,2016,2m,256.0,243.0,Medio,Urbano,Particular subvencionado,71.0,78.0,71.0,83.0
2040,2016,4b,274.0,278.0,Medio,Urbano,Particular subvencionado,78.0,83.0,75.0,84.0
2040,2016,6b,242.0,243.0,Medio,Urbano,Particular subvencionado,76.0,79.0,72.0,82.0
2040,2017,2m,258.0,260.0,Medio,Urbano,Particular subvencionado,69.36870093602379,80.12828624617582,71.48232564692887,79.44563738449041
2040,2017,4b,276.0,280.0,Medio,Urbano,Particular subvencionado,74.86162421314845,81.6479591420941,74.3821584025743,82.51099338740752
2040,2017,8b,252.0,245.0,Medio,Urbano,Particular subvencionado,69.7597774432514,77.61440971829374,65.63250138417528,76.01607634004625
2040,2018,2m,276.0,261.0,Medio bajo,Urbano,Particular subvencionado,76.757434716,80.884588831,74.708611948,83.096268763
2040,2018,6b,240.0,263.0,Medio,Urbano,Particular subvencionado,75.117799461,75.229277394,72.909111357,77.546555055
2040,2019,8b,261.0,246.0,Medio,Urbano,Particular subvencionado,68.612136012,74.240773236,69.54214683,76.261498394
2040,2022,2m,233.0,240.0,Medio bajo,Urbano,Particular subvencionado,74.0,73.0,70.0,75.0
2040,2022,4b,261.0,289.0,Medio bajo,Urbano,Particular subvencionado,76.0,79.0,69.0,78.0
2040,2023,2m,239.0,252.0,Medio bajo,Urbano,Particular subvencionado,69.0,70.0,66.0,73.0
2040,2023,4b,254.0,290.0,Medio,Urbano,Particular subvencionado,71.0,70.0,62.0,70.0
2040,2024,2m,236.0,264.0,Medio bajo,Urbano,Particular subvencionado,71.0,74.0,65.0,72.0
2040,2024,4b,265.0,316.0,Medio,Urbano,Particular subvencionado,76.0,76.0,70.0,79.0
2040,2024,6b,241.0,251.0,Medio,Urbano,Particular subvencionado,72.0,74.0,68.0,74.0
2040,2025,2m,226.0,236.0,Medio bajo,Urbano,Particular subvencionado,71.0,72.0,69.0,68.0
2040,2025,4b,270.0,293.0,Medio,Urbano,Particular subvencionado,72.0,74.0,76.0,70.0
2040,2025,8b,249.0,234.0,Medio,Urbano,Particular subvencionado,69.0,74.0,71.0,63.0
2041,2016,2m,257.0,249.0,Medio,Urbano,Particular subvencionado,67.0,77.0,73.0,79.0
2041,2016,4b,247.0,258.0,Medio,Urbano,Particular subvencionado,81.0,83.0,76.0,82.0
2041,2016,6b,247.0,264.0,Medio,Urbano,Particular subvencionado,72.0,79.0,63.0,74.0
2041,2017,2m,266.0,284.0,Medio bajo,Urbano,Particular subvencionado,78.76030927709937,83.71807921398701,83.31353853349758,84.59099805558813
2041,2017,4b,275.0,287.0,Medio,Urbano,Particular subvencionado,75.88410663020636,80.89011628824481,71.06489484653841,78.77275009889945
2041,2017,8b,242.0,244.0,Medio,Urbano,Particular subvencionado,67.11197425219164,72.56279691057304,63.44185806182027,68.57612296692437
2041,2018,2m,248.0,272.0,Medio bajo,Urbano,Particular subvencionado,70.668685368,73.406960601,77.860645069,77.268277878
2041,2018,6b,223.0,233.0,Medio,Urbano,Particular subvencionado,79.056499334,74.625273198,73.594836532,81.709010158
2041,2019,8b,240.0,228.0,Medio,Urbano,Particular subvencionado,65.025527926,73.676699304,65.594527707,68.915409975
2041,2022,2m,240.0,255.0,Medio bajo,Urbano,Particular subvencionado,83.0,80.0,82.0,81.0
2041,2022,4b,228.0,255.0,Medio,Urbano,Particular subvencionado,78.0,76.0,74.0,80.0
2041,2023,2m,233.0,255.0,Medio bajo,Urbano,Particular subvencionado,82.0,77.0,75.0,82.0
2041,2023,4b,242.0,274.0,Medio,Urbano,Particular subvencionado,78.0,78.0,72.0,78.0
2041,2024,2m,244.0,265.0,Medio bajo,Urbano,Particular subvencionado,76.0,75.0,74.0,77.0
2041,2024,4b,248.0,277.0,Medio,Urbano,Particular subvencionado,73.0,72.0,76.0,79.0
2041,2024,6b,230.0,255.0,Medio,Urbano,Particular subvencionado,71.0,74.0,70.0,75.0
2041,2025,2m,229.0,258.0,Medio,Urbano,Particular subvencionado,76.0,69.0,74.0,76.0
2041,2025,4b,245.0,279.0,Medio,Urbano,Particular subvencionado,73.0,74.0,76.0,69.0
2041,2025,8b,269.0,263.0,Medio,Urbano,Particular subvencionado,78.0,79.0,79.0,71.0
2042,2016,2m,315.0,285.0,Medio alto,Urbano,Particular subvencionado,72.0,77.0,70.0,78.0
2042,2016,4b,272.0,276.0,Medio alto,Urbano,Particular subvencionado,71.0,78.0,69.0,78.0
2042,2016,6b,284.0,275.0,Medio alto,Urbano,Particular subvencionado,72.0,80.0,70.0,79.0
2042,2017,2m,316.0,282.0,Medio alto,Urbano,Particular subvencionado,74.22459229982294,81.01877633728954,73.31529288070543,81.78959198411887
2042,2017,4b,284.0,292.0,Medio alto,Urbano,Particular subvencionado,69.01984872973799,73.83016489964042,70.48248112427781,75.08267486751711
2042,2017,8b,305.0,277.0,Medio alto,Urbano,Particular subvencionado,73.75631637001796,76.33002744415417,72.25007613035646,77.64893791286264
2042,2018,2m,293.0,268.0,Medio alto,Urbano,Particular subvencionado,69.633240152,75.911287763,69.31661824,74.806166226
2042,2018,6b,278.0,267.0,Medio alto,Urbano,Particular subvencionado,71.965362107,76.461624261,67.215902771,77.410080953
2042,2019,8b,294.0,269.0,Medio alto,Urbano,Particular subvencionado,70.507553225,71.663679727,69.999819365,74.208999094
2042,2022,2m,285.0,278.0,Medio alto,Urbano,Particular subvencionado,74.0,77.0,69.0,77.0
2042,2022,4b,265.0,290.0,Medio alto,Urbano,Particular subvencionado,73.0,74.0,65.0,75.0
2042,2023,2m,284.0,265.0,Medio alto,Urbano,Particular subvencionado,69.0,76.0,66.0,79.0
2042,2023,4b,271.0,286.0,Medio alto,Urbano,Particular subvencionado,70.0,73.0,68.0,78.0
2042,2024,2m,263.0,254.0,Medio alto,Urbano,Particular subvencionado,67.0,73.0,63.0,74.0
2042,2024,4b,261.0,279.0,Medio alto,Urbano,Particular subvencionado,74.0,74.0,73.0,79.0
2042,2024,6b,256.0,265.0,Medio alto,Urbano,Particular subvencionado,74.0,76.0,70.0,78.0
2042,2025,2m,278.0,260.0,Medio alto,Urbano,Particular subvencionado,74.0,76.0,79.0,68.0
2042,2025,4b,278.0,298.0,Medio alto,Urbano,Particular subvencionado,70.0,75.0,76.0,71.0
2042,2025,8b,290.0,251.0,Medio alto,Urbano,Particular subvencionado,77.0,78.0,80.0,69.0
2043,2016,2m,264.0,243.0,Medio bajo,Urbano,Particular subvencionado,80.0,82.0,82.0,83.0
2043,2016,4b,222.0,224.0,Medio bajo,Urbano,Particular subvencionado,78.0,71.0,70.0,79.0
2043,2016,6b,236.0,208.0,Medio bajo,Urbano,Particular subvencionado,71.0,75.0,71.0,75.0
2043,2017,2m,287.0,261.0,Bajo,Urbano,Particular subvencionado,75.75167056543413,77.51593587011116,73.80339183969085,83.64553475075348
2043,2017,4b,250.0,236.0,Medio bajo,Urbano,Particular subvencionado,77.26675461210628,75.16328873783391,67.48510302309553,76.77754770204277
2043,2017,8b,270.0,258.0,Medio bajo,Urbano,Particular subvencionado,70.42277060250731,71.36159457193195,66.37620161820621,74.87330489409547
2043,2018,2m,285.0,258.0,Medio bajo,Urbano,Particular subvencionado,76.969023171,76.872464607,73.658781147,78.804481507
2043,2018,6b,235.0,228.0,Bajo,Urbano,Particular subvencionado,73.17255187,74.059791298,69.521353059,78.575676293
2043,2019,8b,262.0,225.0,Medio bajo,Urbano,Particular subvencionado,72.685268794,71.286323047,63.431272069,75.261522359
2043,2022,2m,243.0,224.0,Bajo,Urbano,Particular subvencionado,77.0,81.0,75.0,81.0
2043,2022,4b,213.0,237.0,Bajo,Urbano,Particular subvencionado,73.0,79.0,69.0,78.0
2043,2023,2m,260.0,254.0,Medio bajo,Urbano,Particular subvencionado,77.0,81.0,77.0,85.0
2043,2023,4b,240.0,271.0,Medio bajo,Urbano,Particular subvencionado,80.0,,74.0,81.0
2043,2024,2m,227.0,240.0,Bajo,Urbano,Particular subvencionado,73.0,72.0,70.0,75.0
2043,2024,4b,249.0,276.0,Bajo,Urbano,Particular subvencionado,80.0,82.0,69.0,80.0
2043,2024,6b,218.0,213.0,Bajo,Urbano,Particular subvencionado,77.0,78.0,71.0,79.0
2043,2025,2m,224.0,216.0,Bajo,Urbano,Particular subvencionado,73.0,75.0,75.0,65.0
2043,2025,4b,230.0,269.0,Medio bajo,Urbano,Particular subvencionado,81.0,81.0,83.0,77.0
2043,2025,8b,220.0,214.0,Medio bajo,Urbano,Particular subvencionado,74.0,71.0,75.0,69.0
2044,2016,2m,249.0,228.0,Medio bajo,Urbano,Particular subvencionado,72.0,73.0,70.0,79.0
2044,2017,2m,257.0,236.0,Medio bajo,Urbano,Particular subvencionado,75.44157648667444,76.55919938081011,68.76947559885272,79.26437606203329
2044,2018,2m,242.0,235.0,Medio bajo,Urbano,Particular subvencionado,74.574615889,76.672946363,69.054432018,78.442985975
2044,2022,2m,255.0,232.0,Medio bajo,Urbano,Particular subvencionado,77.0,77.0,71.0,80.0
2044,2023,2m,261.0,226.0,Medio bajo,Urbano,Particular subvencionado,76.0,77.0,68.0,79.0
2044,2024,2m,274.0,244.0,Bajo,Urbano,Particular subvencionado,76.0,77.0,72.0,78.0
2044,2025,2m,255.0,246.0,Bajo,Urbano,Particular subvencionado,79.0,80.0,81.0,76.0
2045,2016,2m,303.0,266.0,Medio alto,Urbano,Particular subvencionado,77.0,82.0,65.0,85.0
2045,2016,4b,298.0,302.0,Medio alto,Urbano,Particular subvencionado,75.0,84.0,74.0,83.0
2045,2016,6b,302.0,299.0,Medio alto,Urbano,Particular subvencionado,78.0,85.0,71.0,82.0
2045,2017,2m,298.0,291.0,Medio alto,Urbano,Particular subvencionado,76.98081810403748,80.14870920613401,67.3917405663597,82.38600805841521
2045,2017,4b,301.0,312.0,Medio alto,Urbano,Particular subvencionado,77.76633014878966,83.58209057095905,68.1361261905636,82.8089930075782
2045,2017,8b,297.0,274.0,Medio alto,Urbano,Particular subvencionado,73.68563969476082,83.08438893231654,69.82497269575924,82.53756302161878
2045,2018,2m,300.0,288.0,Medio alto,Urbano,Particular subvencionado,73.83273664,79.732572044,67.745658416,82.178066081
2045,2018,6b,259.0,265.0,Medio alto,Urbano,Particular subvencionado,78.611151358,81.564993847,69.233269728,83.000529521
2045,2019,8b,282.0,270.0,Medio alto,Urbano,Particular subvencionado,71.266296482,74.038713975,69.990755441,74.7193993
2045,2022,2m,292.0,283.0,Medio alto,Urbano,Particular subvencionado,77.0,81.0,72.0,80.0
2045,2022,4b,293.0,295.0,Medio alto,Urbano,Particular subvencionado,77.0,82.0,74.0,79.0
2045,2023,2m,269.0,258.0,Medio alto,Urbano,Particular subvencionado,71.0,79.0,62.0,77.0
2045,2023,4b,289.0,303.0,Medio alto,Urbano,Particular subvencionado,67.0,76.0,71.0,78.0
2045,2024,2m,262.0,270.0,Medio alto,Urbano,Particular subvencionado,74.0,78.0,66.0,78.0
2045,2024,4b,286.0,315.0,Medio alto,Urbano,Particular subvencionado,73.0,80.0,73.0,81.0
2045,2024,6b,288.0,290.0,Medio alto,Urbano,Particular subvencionado,74.0,78.0,67.0,78.0
2045,2025,2m,270.0,277.0,Medio alto,Urbano,Particular subvencionado,77.0,82.0,81.0,70.0
2045,2025,4b,282.0,298.0,Medio alto,Urbano,Particular subvencionado,76.0,73.0,79.0,72.0
2045,2025,8b,291.0,267.0,Medio alto,Urbano,Particular subvencionado,74.0,81.0,79.0,71.0
2047,2016,2m,235.0,266.0,Medio,Urbano,Particular subvencionado,73.0,75.0,65.0,78.0
2047,2016,4b,249.0,272.0,Medio,Urbano,Particular subvencionado,77.0,79.0,70.0,81.0
2047,2016,6b,217.0,229.0,Medio,Urbano,Particular subvencionado,70.0,69.0,61.0,67.0
2047,2017,2m,231.0,268.0,Medio bajo,Urbano,Particular subvencionado,77.9404017900931,75.7208163328872,67.13513630201008,79.55627211739551
2047,2017,4b,221.0,251.0,Medio,Urbano,Particular subvencionado,73.6017448427954,71.57536653159927,65.74624790737616,72.1724112594417
2047,2017,8b,226.0,231.0,Medio,Urbano,Particular subvencionado,71.52227353502703,70.58836160540677,63.74609637652859,75.39704257609242
2047,2018,2m,237.0,259.0,Medio bajo,Urbano,Particular subvencionado,69.669529705,72.048153092,69.935812147,73.029988641
2047,2018,6b,221.0,233.0,Medio,Urbano,Particular subvencionado,63.411837444,67.606963109,54.074012825,68.274464579
2047,2019,8b,235.0,225.0,Medio bajo,Urbano,Particular subvencionado,64.771051908,66.653758772,63.845003084,70.335813366
2047,2022,2m,224.0,238.0,Medio,Urbano,Particular subvencionado,71.0,70.0,64.0,68.0
2047,2022,4b,205.0,236.0,Medio bajo,Urbano,Particular subvencionado,68.0,66.0,65.0,72.0
2047,2023,2m,242.0,249.0,Medio bajo,Urbano,Particular subvencionado,71.0,71.0,68.0,72.0
2047,2023,4b,229.0,235.0,Medio,Urbano,Particular subvencionado,75.0,75.0,69.0,74.0
2047,2024,2m,248.0,263.0,Medio bajo,Urbano,Particular subvencionado,76.0,74.0,66.0,69.0
2047,2024,4b,222.0,256.0,Medio bajo,Urbano,Particular subvencionado,69.0,67.0,64.0,67.0
2047,2024,6b,201.0,206.0,Medio bajo,Urbano,Particular subvencionado,69.0,65.0,71.0,69.0
2047,2025,2m,248.0,259.0,Medio bajo,Urbano,Particular subvencionado,80.0,81.0,85.0,74.0
2047,2025,4b,230.0,260.0,Medio bajo,Urbano,Particular subvencionado,74.0,73.0,75.0,73.0
2047,2025,8b,221.0,210.0,Medio bajo,Urbano,Particular subvencionado,63.0,65.0,64.0,62.0
2048,2016,2m,226.0,230.0,Medio bajo,Urbano,Particular subvencionado,83.0,80.0,61.0,81.0
2048,2016,4b,257.0,266.0,Medio,Urbano,Particular subvencionado,77.0,83.0,62.0,82.0
2048,2016,6b,247.0,258.0,Medio,Urbano,Particular subvencionado,71.0,76.0,56.0,73.0
2048,2017,2m,227.0,229.0,Medio bajo,Urbano,Particular subvencionado,73.39018000241109,72.20810668522105,68.56269933546281,73.89075850997321
2048,2017,4b,246.0,258.0,Medio bajo,Urbano,Particular subvencionado,79.07707838180923,79.81318763431786,72.63314541005485,79.85938920825903
2048,2017,8b,251.0,253.0,Medio,Urbano,Particular subvencionado,75.16272791445697,78.20437580914327,68.73442755200202,81.3850932279432
2048,2018,2m,217.0,230.0,Medio bajo,Urbano,Particular subvencionado,74.767886153,60.761192536,46.210797751,60.780826268
2048,2018,6b,253.0,270.0,Medio,Urbano,Particular subvencionado,71.2375098,78.274155639,63.212552644,76.668288358
2048,2019,8b,254.0,259.0,Medio bajo,Urbano,Particular subvencionado,67.921632143,72.442597541,60.702999462,70.952351732
2048,2022,4b,230.0,264.0,Medio,Urbano,Particular subvencionado,73.0,76.0,70.0,78.0
2048,2023,4b,221.0,249.0,Medio,Urbano,Particular subvencionado,70.0,72.0,68.0,76.0
2048,2024,4b,273.0,285.0,Medio,Urbano,Particular subvencionado,75.0,79.0,73.0,80.0
2048,2024,6b,228.0,241.0,Medio,Urbano,Particular subvencionado,71.0,69.0,70.0,72.0
2048,2025,4b,238.0,246.0,Medio,Urbano,Particular subvencionado,73.0,71.0,72.0,70.0
2048,2025,8b,240.0,247.0,Medio bajo,Urbano,Particular subvencionado,76.0,78.0,82.0,70.0
2049,2016,2m,349.0,301.0,Medio alto,Urbano,Particular subvencionado,72.0,80.0,66.0,82.0
2049,2016,4b,337.0,329.0,Medio alto,Urbano,Particular subvencionado,83.0,85.0,71.0,86.0
2049,2016,6b,254.0,293.0,Medio alto,Urbano,Particular subvencionado,80.0,85.0,73.0,87.0
2049,2017,2m,322.0,272.0,Medio,Urbano,Particular subvencionado,71.61721476973067,78.7072504072673,69.84341532219592,82.14792228236102
2049,2017,4b,281.0,270.0,Medio alto,Urbano,Particular subvencionado,69.63670013184571,77.52457258905908,72.45649452061322,79.42873358187984
2049,2017,8b,291.0,264.0,Medio alto,Urbano,Particular subvencionado,71.64614068973381,77.33556118347364,68.18892932458158,81.2872778109939
2049,2018,2m,344.0,274.0,Medio,Urbano,Particular subvencionado,75.182703877,77.900846245,70.158070031,81.284134804
2049,2018,6b,284.0,280.0,Medio alto,Urbano,Particular subvencionado,80.088737839,81.946787774,74.026581684,84.88340899
2049,2019,8b,275.0,271.0,Medio alto,Urbano,Particular subvencionado,73.878461643,79.773650876,73.599614287,81.420434658
2049,2022,2m,304.0,277.0,Medio alto,Urbano,Particular subvencionado,73.0,79.0,66.0,82.0
2049,2022,4b,274.0,272.0,Medio alto,Urbano,Particular subvencionado,72.0,76.0,66.0,72.0
2049,2023,2m,286.0,251.0,Medio alto,Urbano,Particular subvencionado,70.0,78.0,63.0,78.0
2049,2023,4b,269.0,299.0,Medio alto,Urbano,Particular subvencionado,64.0,,66.0,71.0
2049,2024,2m,310.0,287.0,Medio,Urbano,Particular subvencionado,73.0,80.0,70.0,84.0
2049,2024,4b,304.0,313.0,Medio alto,Urbano,Particular subvencionado,77.0,76.0,68.0,79.0
2049,2024,6b,254.0,255.0,Medio alto,Urbano,Particular subvencionado,71.0,70.0,66.0,76.0
2049,2025,2m,336.0,277.0,Medio alto,Urbano,Particular subvencionado,68.0,73.0,75.0,58.0
2049,2025,4b,282.0,279.0,Medio alto,Urbano,Particular subvencionado,71.0,75.0,74.0,66.0
2049,2025,8b,290.0,266.0,Medio alto,Urbano,Particular subvencionado,69.0,75.0,72.0,62.0
2050,2016,2m,231.0,219.0,Medio bajo,Urbano,Particular subvencionado,72.0,70.0,66.0,75.0
2050,2016,4b,240.0,245.0,Medio bajo,Urbano,Particular subvencionado,82.0,84.0,69.0,90.0
2050,2016,6b,230.0,232.0,Medio bajo,Urbano,Particular subvencionado,77.0,74.0,68.0,82.0
2050,2017,2m,247.0,240.0,Medio bajo,Urbano,Particular subvencionado,69.38853497538372,68.16057270006516,65.11858539699361,75.01085382981682
2050,2017,4b,263.0,276.0,Medio bajo,Urbano,Particular subvencionado,81.39946989906163,79.75885976877508,73.89081874201518,86.60469108247561
2050,2017,8b,243.0,247.0,Medio bajo,Urbano,Particular subvencionado,76.14976443489097,73.74487075141413,65.12350410511404,72.1659839818595
2050,2018,2m,227.0,244.0,Medio bajo,Urbano,Particular subvencionado,69.400364183,70.223735824,65.429421268,73.089157767
2050,2018,6b,218.0,249.0,Medio bajo,Urbano,Particular subvencionado,74.217583853,70.962535243,63.229797778,74.851144516
2050,2019,8b,205.0,173.0,Medio bajo,Urbano,Particular subvencionado,72.814727298,63.806822334,63.185537784,67.694225099
2050,2022,2m,214.0,256.0,Medio bajo,Urbano,Particular subvencionado,72.0,69.0,64.0,73.0
2050,2022,4b,226.0,240.0,Medio bajo,Urbano,Particular subvencionado,65.0,60.0,61.0,68.0
2050,2023,2m,200.0,214.0,Medio bajo,Urbano,Particular subvencionado,67.0,68.0,63.0,65.0
2050,2023,4b,220.0,233.0,Medio bajo,Urbano,Particular subvencionado,73.0,70.0,71.0,75.0
2050,2024,2m,209.0,199.0,Bajo,Urbano,Particular subvencionado,67.0,67.0,61.0,68.0
2050,2024,4b,237.0,258.0,Medio bajo,Urbano,Particular subvencionado,70.0,70.0,63.0,72.0
2050,2024,6b,217.0,236.0,Medio bajo,Urbano,Particular subvencionado,73.0,67.0,63.0,73.0
2050,2025,2m,201.0,236.0,Bajo,Urbano,Particular subvencionado,72.0,71.0,71.0,67.0
2050,2025,4b,237.0,252.0,Bajo,Urbano,Particular subvencionado,70.0,71.0,75.0,68.0
2050,2025,8b,218.0,207.0,Bajo,Urbano,Particular subvencionado,65.0,69.0,70.0,66.0
2052,2016,2m,213.0,234.0,Medio bajo,Urbano,Particular subvencionado,72.0,62.0,70.0,76.0
2052,2016,4b,241.0,230.0,Medio,Urbano,Particular subvencionado,70.0,66.0,59.0,69.0
2052,2016,6b,235.0,199.0,Medio,Urbano,Particular subvencionado,74.0,73.0,67.0,78.0
2052,2019,8b,226.0,205.0,Medio,Urbano,Particular subvencionado,69.611874886,69.687792168,65.023761279,71.896252192
2052,2022,2m,219.0,229.0,Medio bajo,Urbano,Particular subvencionado,72.0,73.0,64.0,77.0
2052,2022,4b,249.0,267.0,Medio,Urbano,Particular subvencionado,75.0,71.0,69.0,73.0
2052,2023,2m,222.0,248.0,Medio bajo,Urbano,Particular subvencionado,72.0,74.0,68.0,78.0
2052,2023,4b,243.0,264.0,Medio bajo,Urbano,Particular subvencionado,71.0,70.0,69.0,72.0
2052,2024,2m,206.0,234.0,Medio bajo,Urbano,Particular subvencionado,67.0,69.0,59.0,67.0
2052,2024,4b,259.0,285.0,Medio bajo,Urbano,Particular subvencionado,69.0,71.0,68.0,71.0
2052,2024,6b,217.0,237.0,Medio bajo,Urbano,Particular subvencionado,71.0,75.0,69.0,75.0
2052,2025,2m,235.0,249.0,Medio bajo,Urbano,Particular subvencionado,72.0,74.0,73.0,67.0
2052,2025,4b,239.0,277.0,Medio,Urbano,Particular subvencionado,73.0,76.0,78.0,72.0
2052,2025,8b,226.0,226.0,Medio,Urbano,Particular subvencionado,68.0,72.0,73.0,70.0
2054,2016,4b,250.0,250.0,Medio,Urbano,Particular subvencionado,80.0,83.0,74.0,76.0
2054,2016,6b,236.0,279.0,Medio bajo,Urbano,Particular subvencionado,71.0,80.0,64.0,76.0
2054,2017,4b,207.0,237.0,Medio,Urbano,Particular subvencionado,70.14123375653021,77.00535801544213,67.16690578920698,74.60399717810584
2054,2017,8b,218.0,208.0,Medio bajo,Urbano,Particular subvencionado,83.12609042397777,80.32203889553843,60.57424690845308,79.50533069856678
2054,2018,6b,240.0,229.0,Medio bajo,Urbano,Particular subvencionado,78.520547711,89.040983296,81.978623741,89.65487081
2054,2019,8b,221.0,228.0,Medio,Urbano,Particular subvencionado,78.878239433,81.917175004,73.692789145,83.895210261
2054,2022,4b,252.0,285.0,Medio,Urbano,Particular subvencionado,73.0,81.0,69.0,77.0
