rbd,agno,curso,prom_mate2m_rbd,prom_lect2m_rbd,cod_grupo,cod_rural_rbd,cod_depe2,ind_am,ind_cc,ind_hv,ind_pf
2776,2022,4b,251.0,268.0,Bajo,Rural,Municipal,78.0,75.0,70.0,77.0
2776,2023,4b,233.0,239.0,Bajo,Rural,Municipal,84.0,85.0,78.0,87.0
2776,2024,4b,229.0,251.0,Medio bajo,Rural,Municipal,72.0,69.0,66.0,71.0
2776,2025,4b,244.0,242.0,Medio bajo,Rural,Municipal,82.0,77.0,85.0,76.0
2780,2016,4b,229.0,224.0,Bajo,Rural,Municipal,79.0,71.0,65.0,77.0
2780,2017,4b,226.0,251.0,Bajo,Rural,Municipal,74.43390661850495,69.68379183140712,77.4521812794851,80.68016247651657
2780,2022,4b,214.0,246.0,Bajo,Rural,Municipal,72.0,74.0,78.0,82.0
2780,2023,4b,240.0,256.0,Bajo,Rural,Municipal,75.0,84.0,62.0,85.0
2780,2024,4b,248.0,255.0,Bajo,Rural,Municipal,67.0,70.0,61.0,74.0
2780,2025,4b,226.0,253.0,Medio bajo,Rural,Municipal,73.0,72.0,77.0,66.0
2782,2016,4b,289.0,285.0,Medio,Urbano,Particular subvencionado,71.0,76.0,74.0,76.0
2782,2017,4b,276.0,289.0,Medio,Urbano,Particular subvencionado,74.50740893712475,81.37206914103919,74.29258555978893,78.70432637459889
2782,2022,4b,271.0,281.0,Medio alto,Urbano,Particular subvencionado,71.0,76.0,72.0,76.0
2782,2023,4b,271.0,285.0,Medio alto,Urbano,Particular subvencionado,74.0,76.0,73.0,78.0
2782,2024,4b,289.0,280.0,Medio,Urbano,Particular subvencionado,73.0,72.0,73.0,74.0
2782,2025,4b,282.0,288.0,Medio,Urbano,Particular subvencionado,74.0,75.0,79.0,74.0
2785,2016,4b,303.0,300.0,Medio alto,Urbano,Particular subvencionado,79.0,83.0,76.0,83.0
2785,2017,4b,290.0,279.0,Medio alto,Urbano,Particular subvencionado,74.92640212974923,78.12951548143329,65.49878384340188,76.11636881196307
2785,2022,4b,299.0,298.0,Medio alto,Urbano,Particular subvencionado,78.0,78.0,75.0,79.0
2785,2023,4b,299.0,295.0,Medio alto,Urbano,Particular subvencionado,73.0,78.0,66.0,77.0
2785,2024,4b,303.0,291.0,Medio alto,Urbano,Particular subvencionado,80.0,82.0,72.0,81.0
2785,2025,4b,294.0,308.0,Medio alto,Urbano,Particular subvencionado,71.0,76.0,73.0,62.0
2786,2016,4b,314.0,309.0,Alto,Urbano,Particular pagado,77.0,81.0,75.0,81.0
2786,2017,4b,314.0,315.0,Alto,Urbano,Particular pagado,70.90479655830579,78.5227931978895,73.47227197535192,76.78786350035473
2786,2022,4b,273.0,298.0,Alto,Urbano,Particular pagado,70.0,74.0,72.0,73.0
2786,2023,4b,282.0,309.0,Alto,Urbano,Particular pagado,71.0,73.0,66.0,78.0
2786,2024,4b,302.0,321.0,Alto,Urbano,Particular pagado,75.0,78.0,74.0,81.0
2786,2025,4b,302.0,323.0,Alto,Urbano,Particular pagado,74.0,75.0,80.0,71.0
2787,2016,4b,287.0,285.0,Medio alto,Urbano,Particular subvencionado,75.0,72.0,73.0,77.0
2787,2017,4b,302.0,301.0,Medio alto,Urbano,Particular subvencionado,73.6213527626898,75.93905358228946,69.47582165871432,77.83826371811048
2787,2022,4b,294.0,303.0,Medio alto,Urbano,Particular subvencionado,75.0,70.0,72.0,76.0
2787,2023,4b,299.0,293.0,Medio alto,Urbano,Particular subvencionado,72.0,71.0,68.0,76.0
2787,2024,4b,286.0,290.0,Medio alto,Urbano,Particular subvencionado,74.0,72.0,70.0,76.0
2787,2025,4b,296.0,293.0,Medio alto,Urbano,Particular subvencionado,72.0,72.0,78.0,73.0
2789,2016,4b,267.0,284.0,Alto,Urbano,Particular pagado,72.0,76.0,71.0,74.0
2789,2017,4b,284.0,304.0,Alto,Urbano,Particular pagado,69.45961875120733,78.79210268913147,73.25120280039911,73.10651404189585
2789,2022,4b,278.0,299.0,Alto,Urbano,Particular pagado,72.0,78.0,73.0,77.0
2789,2023,4b,285.0,306.0,Alto,Urbano,Particular pagado,68.0,76.0,66.0,72.0
2789,2024,4b,283.0,300.0,Alto,Urbano,Particular pagado,69.0,77.0,60.0,74.0
2789,2025,4b,285.0,305.0,Alto,Urbano,Particular pagado,66.0,71.0,71.0,58.0
2790,2016,4b,302.0,313.0,Alto,Urbano,Particular pagado,81.0,84.0,81.0,88.0
2790,2017,4b,299.0,295.0,Alto,Urbano,Particular pagado,72.34274316390703,76.0442373010962,74.42803617346631,78.23909892575729
2790,2022,4b,292.0,311.0,Alto,Urbano,Particular pagado,73.0,78.0,76.0,76.0
2790,2023,4b,291.0,305.0,Alto,Urbano,Particular pagado,72.0,78.0,69.0,81.0
2790,2024,4b,300.0,334.0,Alto,Urbano,Particular pagado,71.0,76.0,64.0,78.0
2790,2025,4b,283.0,311.0,Alto,Urbano,Particular pagado,76.0,73.0,80.0,72.0
2795,2016,4b,262.0,276.0,Medio bajo,Urbano,Municipal,76.0,73.0,68.0,75.0
2795,2017,4b,255.0,264.0,Medio bajo,Urbano,Municipal,82.53861398432305,78.76311588456139,77.66432901817785,82.55101071719784
2795,2022,4b,244.0,265.0,Medio bajo,Urbano,Municipal,78.0,76.0,77.0,81.0
2795,2023,4b,237.0,250.0,Medio bajo,Urbano,Municipal,71.0,71.0,69.0,73.0
2795,2024,4b,256.0,266.0,Medio bajo,Urbano,Municipal,75.0,78.0,71.0,78.0
2795,2025,4b,251.0,275.0,Medio bajo,Urbano,Municipal,80.0,84.0,87.0,78.0
2796,2016,4b,261.0,247.0,Bajo,Rural,Municipal,80.0,,77.0,82.0
2796,2017,4b,272.0,266.0,Bajo,Rural,Municipal,77.7926232412587,73.36875704615244,69.601748920523,79.46644809451487
2796,2022,4b,232.0,238.0,Bajo,Rural,Municipal,76.0,78.0,75.0,80.0
2796,2023,4b,252.0,258.0,Medio bajo,Rural,Municipal,77.0,76.0,70.0,85.0
2796,2024,4b,261.0,260.0,Medio bajo,Rural,Municipal,65.0,75.0,67.0,70.0
2796,2025,4b,250.0,275.0,Medio bajo,Rural,Municipal,77.0,77.0,82.0,76.0
2799,2016,4b,223.0,215.0,Medio bajo,Rural,Particular subvencionado,74.0,71.0,66.0,76.0
2799,2017,4b,239.0,252.0,Bajo,Rural,Particular subvencionado,78.25489043829714,79.68226958165495,76.66631623002873,83.33070925718977
2799,2022,4b,228.0,247.0,Bajo,Rural,Particular subvencionado,77.0,83.0,82.0,88.0
2799,2023,4b,223.0,226.0,Medio bajo,Rural,Particular subvencionado,72.0,76.0,62.0,74.0
2799,2024,4b,233.0,243.0,Medio bajo,Rural,Particular subvencionado,79.0,77.0,77.0,87.0
2799,2025,4b,230.0,257.0,Medio bajo,Rural,Particular subvencionado,81.0,80.0,86.0,74.0
2800,2016,4b,260.0,265.0,Medio bajo,Rural,Municipal,77.0,83.0,73.0,84.0
2800,2017,4b,218.0,254.0,Medio bajo,Rural,Municipal,77.70136527823644,76.72042114714728,69.91271440944182,78.44364904285479
2800,2022,4b,203.0,242.0,Bajo,Rural,Municipal,72.0,74.0,63.0,76.0
2800,2023,4b,214.0,211.0,Medio bajo,Rural,Municipal,81.0,,74.0,82.0
2800,2024,4b,274.0,285.0,Medio bajo,Rural,Municipal,71.0,67.0,60.0,68.0
2800,2025,4b,232.0,254.0,Medio bajo,Rural,Municipal,72.0,74.0,75.0,67.0
2801,2016,4b,281.0,304.0,Medio bajo,Rural,Municipal,81.0,77.0,78.0,87.0
2801,2017,4b,229.0,246.0,Medio bajo,Rural,Municipal,77.81120868777992,69.53575976713867,69.55052755313253,82.42222153705185
2801,2022,4b,219.0,244.0,Bajo,Rural,Municipal,74.0,77.0,72.0,79.0
2801,2023,4b,255.0,274.0,Medio bajo,Rural,Municipal,80.0,78.0,78.0,84.0
2801,2024,4b,231.0,237.0,Medio bajo,Rural,Municipal,83.0,79.0,75.0,84.0
2801,2025,4b,246.0,257.0,Medio bajo,Rural,Municipal,77.0,79.0,79.0,71.0
2802,2016,4b,289.0,287.0,Medio bajo,Rural,Municipal,84.0,81.0,78.0,86.0
2802,2017,4b,232.0,266.0,Medio bajo,Rural,Municipal,70.7500139507782,73.07341322107077,66.18926106524053,74.50040843697896
2802,2022,4b,237.0,249.0,Medio bajo,Rural,Municipal,75.0,72.0,68.0,72.0
2802,2023,4b,272.0,285.0,Medio bajo,Rural,Municipal,87.0,86.0,80.0,89.0
2802,2024,4b,246.0,267.0,Medio bajo,Rural,Municipal,77.0,81.0,70.0,81.0
2802,2025,4b,259.0,281.0,Medio bajo,Rural,Municipal,78.0,82.0,86.0,76.0
2803,2016,4b,227.0,231.0,Medio bajo,Rural,Municipal,75.0,67.0,73.0,80.0
2803,2017,4b,257.0,263.0,Medio bajo,Rural,Municipal,75.42988578443024,78.01561627183226,73.35499606570606,80.92436260302352
2803,2022,4b,236.0,256.0,Medio bajo,Rural,Municipal,74.0,79.0,69.0,80.0
2803,2023,4b,241.0,260.0,Medio bajo,Rural,Municipal,71.0,77.0,70.0,77.0
2803,2024,4b,265.0,283.0,Medio bajo,Rural,Municipal,75.0,78.0,69.0,79.0
2803,2025,4b,212.0,229.0,Medio bajo,Rural,Municipal,69.0,66.0,69.0,66.0
2804,2016,4b,302.0,297.0,Medio bajo,Rural,Municipal,86.0,79.0,77.0,92.0
2804,2017,4b,285.0,302.0,Medio bajo,Rural,Municipal,68.97704570398915,65.89491787507154,63.34962123506158,66.56808256615331
2804,2022,4b,239.0,249.0,Medio bajo,Rural,Municipal,76.0,74.0,77.0,81.0
2804,2023,4b,266.0,281.0,Medio bajo,Rural,Municipal,83.0,79.0,76.0,86.0
2804,2024,4b,266.0,274.0,Medio bajo,Rural,Municipal,76.0,78.0,69.0,78.0
2804,2025,4b,262.0,288.0,Medio bajo,Rural,Municipal,91.0,86.0,94.0,81.0
2805,2016,4b,242.0,261.0,Medio bajo,Rural,Municipal,82.0,72.0,74.0,87.0
2805,2017,4b,235.0,237.0,Medio bajo,Rural,Municipal,69.18488572662778,65.84849494072081,67.62720436593575,71.10538153459865
2805,2022,4b,227.0,249.0,Bajo,Rural,Municipal,74.0,74.0,76.0,79.0
2805,2023,4b,266.0,251.0,Bajo,Rural,Municipal,68.0,68.0,63.0,70.0
2805,2024,4b,272.0,273.0,Bajo,Rural,Municipal,80.0,83.0,73.0,89.0
2805,2025,4b,273.0,263.0,Bajo,Rural,Municipal,72.0,70.0,75.0,70.0
2806,2016,4b,261.0,294.0,Medio bajo,Rural,Municipal,75.0,77.0,71.0,86.0
2806,2017,4b,224.0,244.0,Medio bajo,Rural,Municipal,78.77587262722561,78.0993013375733,79.97311192432964,85.73039455770285
2806,2022,4b,232.0,235.0,Medio bajo,Rural,Municipal,79.0,79.0,76.0,82.0
2806,2023,4b,237.0,248.0,Medio bajo,Rural,Municipal,70.0,80.0,74.0,86.0
2806,2024,4b,221.0,260.0,Bajo,Rural,Municipal,74.0,67.0,70.0,80.0
2806,2025,4b,263.0,283.0,Medio bajo,Rural,Municipal,76.0,89.0,87.0,75.0
2809,2016,4b,259.0,289.0,Medio bajo,Rural,Municipal,76.0,78.0,86.0,86.0
2809,2017,4b,210.0,238.0,Medio bajo,Rural,Municipal,83.19792460689375,73.58872904998177,75.25795330528503,81.40245406062486
2809,2022,4b,195.0,212.0,Bajo,Rural,Municipal,76.0,72.0,74.0,82.0
2809,2023,4b,181.0,261.0,Bajo,Rural,Municipal,76.0,74.0,60.0,82.0
2809,2024,4b,263.0,256.0,Bajo,Rural,Municipal,73.0,75.0,75.0,77.0
2814,2016,4b,238.0,236.0,Medio bajo,Rural,Municipal,79.0,77.0,74.0,89.0
2814,2017,4b,255.0,251.0,Medio bajo,Rural,Municipal,64.70121379328934,62.4604078798585,60.23801284766207,66.807165142746
2814,2022,4b,234.0,261.0,Medio bajo,Rural,Municipal,81.0,80.0,82.0,86.0
2814,2023,4b,237.0,251.0,Medio bajo,Rural,Municipal,74.0,74.0,71.0,82.0
2814,2024,4b,253.0,267.0,Medio,Rural,Municipal,68.0,70.0,65.0,70.0
2814,2025,4b,277.0,287.0,Medio,Rural,Municipal,82.0,83.0,85.0,71.0
2816,2016,4b,218.0,250.0,Bajo,Rural,Municipal,66.0,69.0,70.0,64.0
2816,2017,4b,284.0,266.0,Bajo,Rural,Municipal,61.51086389093395,,67.6857964568309,73.13089260265522
2816,2022,4b,243.0,258.0,Medio bajo,Rural,Municipal,83.0,82.0,79.0,91.0
2816,2023,4b,239.0,253.0,Medio,Rural,Municipal,84.0,83.0,78.0,94.0
2816,2024,4b,273.0,281.0,Bajo,Rural,Municipal,82.0,82.0,79.0,86.0
2816,2025,4b,296.0,302.0,Medio bajo,Rural,Municipal,76.0,78.0,83.0,71.0
2817,2016,4b,284.0,263.0,Medio bajo,Rural,Municipal,79.0,74.0,72.0,85.0
2817,2017,4b,253.0,265.0,Medio bajo,Rural,Municipal,77.89293794850917,75.99832468592201,75.37600592013878,81.74304574178495
2817,2022,4b,251.0,273.0,Medio bajo,Rural,Municipal,75.0,,78.0,85.0
2817,2023,4b,259.0,273.0,Medio bajo,Rural,Municipal,77.0,74.0,73.0,78.0
2817,2024,4b,297.0,298.0,Medio bajo,Rural,Municipal,78.0,80.0,73.0,82.0
2817,2025,4b,263.0,268.0,Medio,Rural,Municipal,75.0,,75.0,71.0
2819,2016,4b,220.0,224.0,Medio,Rural,Municipal,58.0,70.0,62.0,68.0
2819,2017,4b,238.0,282.0,Medio,Rural,Municipal,83.07013915863982,79.0591674168603,79.68148361062191,74.13584746525585
2819,2022,4b,216.0,239.0,Medio bajo,Rural,Municipal,81.0,,87.0,89.0
2819,2024,4b,252.0,254.0,Medio,Rural,Municipal,77.0,81.0,75.0,85.0
2819,2025,4b,240.0,245.0,Bajo,Rural,Municipal,64.0,72.0,68.0,71.0
2820,2016,4b,283.0,275.0,Medio bajo,Rural,Municipal,84.0,76.0,76.0,90.0
2820,2017,4b,257.0,280.0,Bajo,Rural,Municipal,76.99383322656044,78.49813794474015,80.55118535613578,85.57497016098843
2820,2022,4b,243.0,259.0,Medio bajo,Rural,Municipal,82.0,81.0,84.0,87.0
2820,2023,4b,246.0,237.0,Medio bajo,Rural,Municipal,77.0,,78.0,87.0
2820,2024,4b,265.0,302.0,Medio,Rural,Municipal,84.0,77.0,75.0,86.0
2820,2025,4b,244.0,267.0,Bajo,Rural,Municipal,89.0,82.0,95.0,83.0
2821,2016,4b,258.0,269.0,Bajo,Rural,Particular subvencionado,72.0,88.0,71.0,79.0
2821,2017,4b,225.0,300.0,Bajo,Rural,Particular subvencionado,74.07139247887878,77.50930250440021,88.28073821495639,74.76810153433969
2821,2023,4b,236.0,281.0,Bajo,Rural,Particular subvencionado,74.0,76.0,81.0,91.0
2821,2024,4b,246.0,262.0,Medio bajo,Rural,Particular subvencionado,63.0,71.0,68.0,62.0
2821,2025,4b,229.0,267.0,Bajo,Rural,Particular subvencionado,67.0,76.0,73.0,70.0
2822,2016,4b,278.0,268.0,Medio bajo,Urbano,Municipal,83.0,85.0,78.0,87.0
2822,2017,4b,276.0,255.0,Bajo,Urbano,Municipal,75.47478025018182,78.52306867808468,78.37317437031672,79.2991167596933
2822,2022,4b,229.0,245.0,Bajo,Urbano,Municipal,74.0,75.0,66.0,78.0
2822,2023,4b,221.0,229.0,Bajo,Urbano,Municipal,76.0,73.0,69.0,83.0
2822,2024,4b,290.0,287.0,Bajo,Urbano,Municipal,82.0,84.0,78.0,88.0
2822,2025,4b,282.0,290.0,Medio bajo,Urbano,Municipal,73.0,75.0,75.0,73.0
2823,2016,4b,316.0,304.0,Medio,Urbano,Municipal,75.0,81.0,79.0,80.0
2823,2017,4b,274.0,283.0,Medio bajo,Urbano,Municipal,73.22047641997564,80.76461279263845,74.72566069862354,81.26671681321139
2823,2022,4b,282.0,292.0,Medio,Urbano,Municipal,81.0,82.0,82.0,85.0
2823,2023,4b,273.0,269.0,Medio,Urbano,Municipal,79.0,78.0,74.0,80.0
2823,2024,4b,306.0,286.0,Medio bajo,Urbano,Municipal,74.0,80.0,73.0,77.0
2823,2025,4b,285.0,292.0,Medio bajo,Urbano,Municipal,79.0,81.0,79.0,74.0
2825,2016,4b,266.0,284.0,Medio bajo,Rural,Municipal,80.0,81.0,72.0,83.0
2825,2017,4b,255.0,240.0,Medio bajo,Rural,Municipal,68.99932373051095,66.83424025942283,66.12049184369614,75.21665854813476
2825,2022,4b,266.0,298.0,Medio bajo,Rural,Municipal,77.0,85.0,76.0,86.0
2825,2023,4b,261.0,266.0,Medio,Rural,Municipal,67.0,76.0,59.0,68.0
2825,2024,4b,275.0,280.0,Medio,Rural,Municipal,83.0,84.0,73.0,85.0
2825,2025,4b,289.0,309.0,Medio,Rural,Municipal,71.0,74.0,72.0,69.0
2826,2016,4b,309.0,292.0,Bajo,Rural,Municipal,80.0,88.0,80.0,91.0
2826,2017,4b,295.0,289.0,Bajo,Rural,Municipal,79.6432550647504,74.409660068474,70.08153617523818,80.81462202442137
2826,2022,4b,262.0,290.0,Medio bajo,Rural,Municipal,75.0,84.0,76.0,85.0
2826,2023,4b,264.0,258.0,Medio bajo,Rural,Municipal,69.0,76.0,67.0,75.0
2826,2024,4b,254.0,265.0,Medio bajo,Rural,Municipal,87.0,89.0,80.0,91.0
2826,2025,4b,274.0,263.0,Bajo,Rural,Municipal,87.0,,93.0,77.0
2827,2016,4b,250.0,264.0,Bajo,Rural,Municipal,70.0,73.0,72.0,73.0
2827,2017,4b,250.0,231.0,Bajo,Rural,Municipal,69.91070237387967,71.83582387346509,67.36326452338616,81.8115357654297
2827,2022,4b,260.0,279.0,Medio bajo,Rural,Municipal,74.0,77.0,75.0,80.0
2827,2023,4b,259.0,282.0,Medio bajo,Rural,Municipal,82.0,84.0,69.0,83.0
2827,2024,4b,300.0,318.0,Medio bajo,Rural,Municipal,79.0,86.0,77.0,82.0
2827,2025,4b,292.0,309.0,Medio bajo,Rural,Municipal,89.0,88.0,95.0,83.0
2829,2016,4b,262.0,267.0,Bajo,Rural,Municipal,71.0,74.0,69.0,81.0
2829,2017,4b,198.0,220.0,Bajo,Rural,Municipal,51.84853027812984,64.1873779583196,51.20651138515014,56.44217786161629
2829,2022,4b,273.0,295.0,Medio,Rural,Municipal,86.0,84.0,89.0,93.0
2829,2023,4b,242.0,278.0,Bajo,Rural,Municipal,86.0,87.0,83.0,90.0
2829,2024,4b,234.0,262.0,Medio bajo,Rural,Municipal,68.0,71.0,70.0,73.0
2829,2025,4b,274.0,262.0,Medio bajo,Rural,Municipal,70.0,72.0,70.0,67.0
2830,2016,4b,203.0,222.0,Medio bajo,Rural,Municipal,76.0,75.0,70.0,79.0
2830,2017,4b,227.0,251.0,Bajo,Rural,Municipal,74.53644170186723,74.70738309712571,76.05030266370724,78.2411822200009
2830,2022,4b,207.0,217.0,Bajo,Rural,Municipal,78.0,79.0,83.0,90.0
2830,2023,4b,296.0,304.0,Medio bajo,Rural,Municipal,81.0,87.0,78.0,83.0
2830,2024,4b,274.0,290.0,Medio bajo,Rural,Municipal,91.0,87.0,73.0,91.0
2830,2025,4b,281.0,315.0,Bajo,Rural,Municipal,91.0,90.0,95.0,84.0
2831,2016,4b,270.0,292.0,Bajo,Rural,Municipal,68.0,63.0,78.0,71.0
2831,2017,4b,250.0,269.0,Bajo,Rural,Municipal,75.56394579962117,69.39382622152215,65.82758235116864,76.53460354125947
2831,2022,4b,217.0,257.0,Bajo,Rural,Municipal,78.0,,70.0,76.0
2831,2023,4b,261.0,233.0,Medio bajo,Rural,Municipal,80.0,73.0,73.0,72.0
2831,2024,4b,247.0,261.0,Bajo,Rural,Municipal,78.0,82.0,72.0,82.0
2831,2025,4b,241.0,268.0,Bajo,Rural,Municipal,57.0,66.0,68.0,64.0
2832,2016,4b,285.0,316.0,Medio bajo,Rural,Municipal,77.0,88.0,86.0,89.0
2832,2017,4b,247.0,292.0,Bajo,Rural,Municipal,63.99013830866893,74.0786948578192,70.60180568238722,73.40331346603558
2832,2022,4b,235.0,240.0,Medio bajo,Rural,Municipal,63.0,61.0,68.0,68.0
2832,2023,4b,298.0,315.0,Medio bajo,Rural,Municipal,74.0,73.0,73.0,77.0
2832,2024,4b,265.0,274.0,Bajo,Rural,Municipal,80.0,79.0,77.0,87.0
2832,2025,4b,270.0,268.0,Medio bajo,Rural,Municipal,83.0,86.0,91.0,80.0
2837,2016,4b,213.0,211.0,Medio bajo,Urbano,Municipal,65.0,67.0,67.0,73.0
2837,2017,4b,189.0,212.0,Bajo,Urbano,Municipal,62.82753018011669,63.40660229580015,59.74426690568222,66.79453726276276
2839,2016,4b,223.0,227.0,Bajo,Urbano,Municipal,72.0,71.0,59.0,74.0
2839,2017,4b,252.0,256.0,Bajo,Urbano,Municipal,69.0515608376968,64.8694432850715,60.90236148035845,71.77869209965894
2839,2022,4b,243.0,254.0,Medio bajo,Urbano,Municipal,73.0,72.0,68.0,78.0
2839,2023,4b,241.0,258.0,Medio bajo,Urbano,Municipal,74.0,72.0,68.0,77.0
2839,2024,4b,249.0,263.0,Medio bajo,Urbano,Municipal,76.0,72.0,71.0,77.0
2839,2025,4b,254.0,271.0,Medio bajo,Urbano,Municipal,76.0,74.0,78.0,74.0
2840,2016,4b,278.0,285.0,Medio bajo,Urbano,Municipal,77.0,79.0,68.0,80.0
2840,2017,4b,235.0,253.0,Bajo,Urbano,Municipal,66.50012680860253,72.53337318346667,74.63253504143967,76.61902431348338
2840,2022,4b,230.0,231.0,Bajo,Urbano,Municipal,81.0,73.0,74.0,82.0
2840,2023,4b,246.0,266.0,Bajo,Urbano,Municipal,74.0,74.0,67.0,78.0
2840,2024,4b,248.0,261.0,Medio bajo,Urbano,Municipal,75.0,74.0,68.0,79.0
2840,2025,4b,229.0,243.0,Bajo,Urbano,Municipal,77.0,75.0,82.0,76.0
2842,2016,4b,245.0,265.0,Medio bajo,Rural,Municipal,81.0,81.0,70.0,84.0
2842,2017,4b,246.0,251.0,Bajo,Rural,Municipal,69.01190151726811,,61.78942993118304,72.08921137061108
2842,2022,4b,267.0,279.0,Bajo,Rural,Municipal,83.0,82.0,73.0,85.0
2842,2023,4b,241.0,258.0,Bajo,Rural,Municipal,81.0,82.0,78.0,88.0
2842,2024,4b,254.0,274.0,Medio bajo,Rural,Municipal,75.0,70.0,67.0,78.0
2842,2025,4b,245.0,234.0,Medio bajo,Rural,Municipal,74.0,75.0,77.0,65.0
2843,2016,4b,266.0,268.0,Bajo,Rural,Municipal,70.0,74.0,66.0,76.0
2843,2017,4b,258.0,264.0,Bajo,Rural,Municipal,70.70617847399514,78.34311381652269,67.24497080316303,79.67930658635568
2843,2022,4b,220.0,228.0,Bajo,Rural,Municipal,77.0,67.0,68.0,76.0
2843,2023,4b,236.0,226.0,Medio bajo,Rural,Municipal,78.0,79.0,68.0,78.0
2843,2024,4b,259.0,270.0,Medio bajo,Rural,Municipal,73.0,75.0,74.0,78.0
2843,2025,4b,288.0,297.0,Medio bajo,Rural,Municipal,86.0,86.0,89.0,74.0
2844,2016,4b,206.0,203.0,Bajo,Rural,Municipal,71.0,72.0,57.0,74.0
2844,2017,4b,214.0,212.0,Bajo,Rural,Municipal,67.95658356995317,65.60958639651821,68.75550017787621,74.67519066415312
2844,2022,4b,228.0,247.0,Medio bajo,Rural,Municipal,74.0,79.0,73.0,81.0
2844,2023,4b,240.0,264.0,Bajo,Rural,Municipal,67.0,71.0,65.0,75.0
2844,2024,4b,262.0,262.0,Bajo,Rural,Municipal,81.0,82.0,77.0,85.0
2844,2025,4b,240.0,261.0,Bajo,Rural,Municipal,77.0,,83.0,73.0
2845,2016,4b,230.0,237.0,Bajo,Urbano,Municipal,75.0,75.0,69.0,81.0
2845,2017,4b,225.0,230.0,Medio bajo,Urbano,Municipal,74.90003059356903,75.21005706636075,70.78601921626836,76.81584606664224
2845,2022,4b,272.0,274.0,Medio bajo,Urbano,Municipal,75.0,75.0,70.0,77.0
2845,2023,4b,282.0,272.0,Medio bajo,Urbano,Municipal,78.0,75.0,72.0,80.0
2845,2024,4b,281.0,279.0,Medio bajo,Urbano,Municipal,72.0,74.0,68.0,74.0
2845,2025,4b,267.0,279.0,Medio bajo,Urbano,Municipal,70.0,72.0,74.0,67.0
2846,2016,4b,261.0,234.0,Medio bajo,Rural,Municipal,75.0,77.0,74.0,88.0
2846,2017,4b,261.0,255.0,Bajo,Rural,Municipal,70.18983272404269,84.5448582704801,77.97892312633259,82.98081835332248
2846,2022,4b,251.0,264.0,Medio bajo,Rural,Municipal,66.0,75.0,66.0,66.0
2846,2023,4b,222.0,212.0,Medio,Rural,Municipal,80.0,79.0,76.0,89.0
2846,2024,4b,290.0,316.0,Medio bajo,Rural,Municipal,81.0,78.0,73.0,83.0
2846,2025,4b,213.0,251.0,Medio bajo,Rural,Municipal,76.0,83.0,68.0,73.0
2847,2016,4b,264.0,259.0,Medio bajo,Rural,Municipal,71.0,78.0,76.0,78.0
2847,2017,4b,258.0,301.0,Bajo,Rural,Municipal,81.797778953271,83.4048539497746,80.38081958071021,86.71892996727529
2847,2022,4b,241.0,259.0,Bajo,Rural,Municipal,76.0,77.0,74.0,82.0
2847,2023,4b,265.0,290.0,Medio bajo,Rural,Municipal,82.0,83.0,77.0,87.0
2847,2024,4b,300.0,295.0,Medio bajo,Rural,Municipal,80.0,82.0,74.0,84.0
2847,2025,4b,292.0,295.0,Bajo,Rural,Municipal,79.0,82.0,88.0,79.0
2848,2016,4b,230.0,274.0,Medio bajo,Rural,Municipal,73.0,73.0,62.0,76.0
2848,2017,4b,235.0,246.0,Medio bajo,Rural,Municipal,75.1988795255723,68.72817183473043,73.68994077266149,76.8186822877195
2848,2022,4b,240.0,268.0,Medio bajo,Rural,Municipal,69.0,76.0,69.0,76.0
2848,2023,4b,245.0,268.0,Bajo,Rural,Municipal,83.0,80.0,79.0,84.0
2848,2024,4b,234.0,239.0,Medio bajo,Rural,Municipal,67.0,72.0,69.0,71.0
2848,2025,4b,254.0,277.0,Medio bajo,Rural,Municipal,79.0,81.0,83.0,76.0
2850,2016,4b,258.0,275.0,Bajo,Rural,Municipal,86.0,79.0,88.0,90.0
2850,2022,4b,288.0,239.0,Bajo,Rural,Municipal,,84.0,93.0,96.0
2850,2024,4b,279.0,274.0,Bajo,Rural,Municipal,83.0,82.0,76.0,87.0
2850,2025,4b,250.0,263.0,Bajo,Rural,Municipal,68.0,79.0,76.0,78.0
2851,2024,4b,186.0,209.0,Medio alto,Rural,Municipal,88.0,86.0,82.0,96.0
2851,2025,4b,253.0,306.0,Medio,Rural,Municipal,80.0,90.0,88.0,79.0
2854,2016,4b,232.0,236.0,Bajo,Rural,Municipal,77.0,76.0,76.0,85.0
2854,2017,4b,207.0,199.0,Bajo,Rural,Municipal,61.64323795069371,69.54377597381287,69.85868937358192,74.62130143216935
2854,2022,4b,234.0,251.0,Bajo,Rural,Municipal,70.0,75.0,78.0,81.0
2854,2023,4b,274.0,319.0,Medio bajo,Rural,Municipal,74.0,83.0,56.0,80.0
2854,2024,4b,257.0,270.0,Medio bajo,Rural,Municipal,71.0,79.0,71.0,81.0
2854,2025,4b,242.0,269.0,Bajo,Rural,Municipal,71.0,76.0,77.0,65.0
2858,2023,4b,197.0,241.0,Bajo,Rural,Municipal,71.0,69.0,49.0,75.0
2858,2024,4b,222.0,212.0,Bajo,Rural,Municipal,77.0,79.0,72.0,81.0
2858,2025,4b,234.0,273.0,Medio,Rural,Municipal,77.0,76.0,81.0,72.0
2859,2016,4b,294.0,280.0,Bajo,Rural,Municipal,74.0,83.0,69.0,79.0
2859,2017,4b,261.0,262.0,Medio bajo,Rural,Municipal,74.47532754585045,75.62586240648042,72.30152222646274,80.57246199978184
