rbd,agno,curso,prom_mate2m_rbd,prom_lect2m_rbd,cod_grupo,cod_rural_rbd,cod_depe2,ind_am,ind_cc,ind_hv,ind_pf
13,2017,8b,231.0,220.0,Medio bajo,Urbano,Municipal,72.61451819809065,69.31550200547352,57.98424691667341,68.35561761568489
13,2019,8b,238.0,209.0,Medio bajo,Urbano,Municipal,77.733184794,77.338455872,73.125875507,82.915293521
13,2025,8b,245.0,228.0,Medio bajo,Urbano,SLEP,77.0,79.0,81.0,73.0
14,2017,8b,234.0,212.0,Medio bajo,Urbano,Municipal,76.77302018122293,76.33165171355128,71.2986854252099,76.98612548799639
14,2019,8b,234.0,221.0,Medio bajo,Urbano,Municipal,83.717772892,79.866159158,73.833971128,84.06484765
14,2025,8b,253.0,228.0,Medio bajo,Urbano,SLEP,75.0,79.0,80.0,75.0
15,2017,8b,233.0,214.0,Medio bajo,Urbano,Municipal,67.90260401791595,69.45765205306779,70.25941009660323,72.88591552204583
15,2019,8b,246.0,228.0,Medio,Urbano,Municipal,67.107742734,73.181182959,66.744573705,75.269250874
15,2025,8b,243.0,232.0,Medio alto,Urbano,SLEP,72.0,71.0,76.0,67.0
16,2017,8b,236.0,222.0,Medio bajo,Urbano,Municipal,79.49921376672451,72.96830560859613,69.23980730023797,77.21546926493423
16,2019,8b,251.0,234.0,Medio,Urbano,Municipal,83.818639065,79.67114465,82.649018373,89.732925577
16,2025,8b,227.0,213.0,Medio bajo,Urbano,SLEP,79.0,82.0,86.0,80.0
17,2017,8b,248.0,251.0,Medio bajo,Urbano,Municipal,70.89100742834052,75.19155697924552,68.26255298269396,78.61250963095524
17,2019,8b,247.0,238.0,Medio bajo,Urbano,Municipal,80.072971758,85.002006777,78.469390788,86.524447867
17,2025,8b,238.0,223.0,Medio,Urbano,SLEP,73.0,73.0,78.0,75.0
18,2017,8b,222.0,230.0,Medio bajo,Urbano,Municipal,69.48536613301346,73.1419321082543,69.76995620302489,73.60048109856031
18,2019,8b,227.0,212.0,Medio bajo,Urbano,Municipal,72.269428745,72.856688591,68.245766877,73.324549235
18,2025,8b,233.0,213.0,Medio bajo,Urbano,SLEP,84.0,80.0,88.0,82.0
19,2017,8b,231.0,233.0,Medio bajo,Urbano,Municipal,71.76144625329505,74.84019742636974,71.826607640094,79.09222864230468
19,2019,8b,238.0,240.0,Medio bajo,Urbano,Municipal,70.10388276,69.60341589,65.920342553,69.596754701
19,2025,8b,256.0,208.0,Medio,Urbano,SLEP,80.0,81.0,87.0,77.0
20,2017,8b,236.0,221.0,Medio,Urbano,Municipal,77.2147978552783,75.72775335984741,67.2420688443469,80.77425832275642
20,2019,8b,229.0,229.0,Medio,Urbano,Municipal,74.806449415,75.931930291,73.019599839,81.164816985
20,2025,8b,232.0,214.0,Medio bajo,Urbano,SLEP,77.0,76.0,79.0,71.0
22,2017,8b,234.0,233.0,Medio bajo,Urbano,Municipal,75.89977376729709,75.53132594489757,66.11757167470618,78.77427582491813
22,2019,8b,246.0,224.0,Medio,Urbano,Municipal,70.846921824,71.173624682,67.249072405,76.265481558
22,2025,8b,245.0,224.0,Medio,Urbano,SLEP,70.0,71.0,74.0,73.0
25,2017,8b,228.0,228.0,Medio bajo,Urbano,Municipal,68.39380892586588,70.23792162083508,58.96600480694096,69.43375859071072
25,2019,8b,274.0,249.0,Medio bajo,Urbano,Municipal,77.900251824,74.738226677,70.727471758,78.232524936
25,2025,8b,230.0,221.0,Medio bajo,Urbano,SLEP,64.0,65.0,67.0,66.0
26,2017,8b,267.0,241.0,Medio bajo,Urbano,Municipal,83.12951599841732,83.9863445568625,83.37119981898572,90.19812073459934
26,2019,8b,284.0,264.0,Medio,Urbano,Municipal,91.735090003,91.729656861,90.13612513,96.29601309
26,2025,8b,244.0,231.0,Medio bajo,Urbano,SLEP,81.0,80.0,84.0,76.0
27,2017,8b,262.0,239.0,Medio,Urbano,Municipal,77.33417390982795,73.86532026853381,65.53253752488867,76.68411112982342
27,2019,8b,272.0,260.0,Medio,Urbano,Municipal,87.644043774,85.075454809,82.40512759,91.946905926
27,2025,8b,251.0,222.0,Medio,Urbano,SLEP,79.0,83.0,86.0,75.0
28,2017,8b,266.0,263.0,Medio,Urbano,Municipal,82.26756173588365,86.74637789999865,73.41635734368599,89.31003879752082
28,2019,8b,272.0,259.0,Medio,Urbano,Municipal,75.855920184,81.815719692,71.707785794,81.000782082
28,2025,8b,256.0,236.0,Medio,Urbano,SLEP,70.0,77.0,79.0,72.0
29,2017,8b,232.0,229.0,Medio bajo,Urbano,Municipal,72.7250177765189,74.86201119721062,63.13001000211612,77.64772543118438
29,2019,8b,230.0,209.0,Medio bajo,Urbano,Municipal,71.709341774,74.573371438,67.737546395,79.202056773
29,2025,8b,229.0,212.0,Bajo,Urbano,SLEP,70.0,78.0,76.0,75.0
31,2017,8b,243.0,239.0,Bajo,Rural,Municipal,74.42783869645105,78.67982642671035,69.70684840040867,79.98723245463009
31,2019,8b,235.0,233.0,Bajo,Rural,Municipal,71.676715271,76.211760761,68.812425187,78.896540379
31,2025,8b,241.0,222.0,Bajo,Rural,SLEP,72.0,74.0,78.0,76.0
32,2017,8b,226.0,221.0,Medio bajo,Rural,Municipal,73.11142210187234,73.92543210140363,68.40312499807285,77.5556275831053
32,2019,8b,273.0,239.0,Bajo,Rural,Municipal,79.401779005,75.285730836,71.022754419,74.817313406
32,2025,8b,252.0,224.0,Bajo,Rural,SLEP,69.0,76.0,77.0,71.0
33,2017,8b,279.0,262.0,Bajo,Rural,Municipal,80.14030308183627,79.03202298834915,76.95882995967915,77.34413563871576
33,2019,8b,254.0,242.0,Medio bajo,Rural,Municipal,75.633795247,82.231024313,74.090925749,81.779402691
33,2025,8b,277.0,259.0,Bajo,Rural,SLEP,72.0,72.0,74.0,72.0
35,2025,8b,238.0,239.0,Bajo,Rural,SLEP,88.0,83.0,93.0,80.0
36,2017,8b,226.0,202.0,Medio bajo,Urbano,Municipal,70.01998298551918,71.40862241300233,63.98163982518999,74.88355503100446
36,2019,8b,223.0,198.0,Bajo,Urbano,Municipal,74.545380241,72.654598824,64.938207404,74.857127975
36,2025,8b,220.0,220.0,Medio bajo,Urbano,SLEP,72.0,76.0,80.0,72.0
38,2017,8b,245.0,215.0,Bajo,Rural,Municipal,68.31766918748401,75.1110123373699,65.70562568693333,74.65751934046925
38,2019,8b,278.0,247.0,Bajo,Rural,Municipal,78.931686378,84.647867388,75.637298917,82.868433596
38,2025,8b,248.0,222.0,Bajo,Rural,SLEP,71.0,73.0,77.0,70.0
39,2025,8b,228.0,210.0,Bajo,Rural,SLEP,66.0,72.0,73.0,64.0
45,2017,8b,265.0,252.0,Medio alto,Urbano,Particular subvencionado,74.19362297212218,78.98053994555707,68.20537952847495,77.4382693534071
45,2019,8b,290.0,268.0,Medio,Urbano,Particular subvencionado,77.042358246,80.388614367,71.416123,80.913399807
45,2025,8b,277.0,249.0,Medio,Urbano,Particular subvencionado,79.0,81.0,82.0,72.0
50,2017,8b,291.0,250.0,Medio,Urbano,Particular subvencionado,73.69732663432684,81.31416017297246,80.143835037452,80.35465312452729
50,2019,8b,284.0,263.0,Medio,Urbano,Particular subvencionado,77.891198121,78.760866775,72.0690261,79.462140544
50,2025,8b,262.0,252.0,Medio,Urbano,Particular subvencionado,71.0,77.0,77.0,73.0
52,2017,8b,287.0,250.0,Medio,Urbano,Particular subvencionado,72.6530947285087,74.92560763442474,64.92957974764064,72.63139994292756
52,2019,8b,293.0,250.0,Medio,Urbano,Particular subvencionado,75.127633254,73.514856944,70.841064553,75.397099923
52,2025,8b,285.0,238.0,Medio,Urbano,Particular subvencionado,69.0,73.0,72.0,69.0
56,2017,8b,285.0,266.0,Medio alto,Urbano,Particular subvencionado,73.8105183621822,74.8504376626167,66.6751657978607,78.54457802676566
56,2019,8b,281.0,243.0,Medio alto,Urbano,Particular subvencionado,68.995557532,72.167874829,71.203371937,73.937226805
56,2025,8b,259.0,245.0,Medio alto,Urbano,Particular subvencionado,73.0,74.0,78.0,66.0
59,2017,8b,294.0,261.0,Alto,Urbano,Particular pagado,72.4814609469965,71.04895540165818,74.01860120907573,75.31455636071291
59,2019,8b,302.0,280.0,Alto,Urbano,Particular pagado,75.917616664,71.013562747,73.889007718,76.898021842
59,2025,8b,277.0,263.0,Alto,Urbano,Particular pagado,74.0,77.0,79.0,73.0
60,2017,8b,290.0,250.0,Medio alto,Urbano,Particular subvencionado,68.8453785506834,72.30503764465028,66.71390809068981,72.03682928752059
60,2019,8b,289.0,270.0,Medio alto,Urbano,Particular subvencionado,70.464627551,74.705492863,69.774215333,74.660145456
60,2025,8b,265.0,244.0,Medio alto,Urbano,Particular subvencionado,73.0,77.0,78.0,70.0
67,2017,8b,279.0,265.0,Medio alto,Urbano,Particular subvencionado,73.65739802032817,80.09435095984321,67.81219908029831,79.46727102196567
67,2019,8b,267.0,249.0,Medio alto,Urbano,Particular subvencionado,71.138432187,68.793959991,68.341792509,68.855294061
67,2025,8b,260.0,251.0,Medio alto,Urbano,Particular subvencionado,67.0,71.0,69.0,65.0
69,2017,8b,319.0,276.0,Alto,Urbano,Particular pagado,73.91120059863488,75.27222906912249,60.38641771684871,76.40349417705977
69,2019,8b,313.0,290.0,Alto,Urbano,Particular pagado,76.001470416,78.944853456,66.354944261,78.541007195
69,2025,8b,333.0,280.0,Alto,Urbano,Particular pagado,77.0,80.0,80.0,67.0
72,2017,8b,189.0,183.0,Medio,Rural,Municipal,73.03990809205067,77.33955752068141,68.44503652560526,78.25281478549103
72,2019,8b,199.0,180.0,Medio alto,Rural,Municipal,67.848493204,68.118738121,61.404337501,71.619380535
72,2025,8b,263.0,223.0,Medio alto,Rural,SLEP,79.0,77.0,82.0,72.0
78,2017,8b,219.0,212.0,Bajo,Rural,Municipal,76.95765278028809,74.49853093226673,72.36764738273509,80.29407626230321
78,2019,8b,260.0,237.0,Medio bajo,Rural,Municipal,81.492524882,78.8732831,78.432031859,86.983255
78,2025,8b,227.0,222.0,Bajo,Rural,SLEP,74.0,78.0,80.0,71.0
79,2017,8b,262.0,257.0,Medio bajo,Rural,Municipal,77.47353979928035,,65.44865750372587,76.28272286548817
79,2019,8b,210.0,188.0,Medio bajo,Rural,Municipal,70.685368133,71.909932388,61.765714337,72.157371065
90,2017,8b,230.0,220.0,Bajo,Rural,Municipal,66.00908402761789,79.3345198087965,72.94209079014227,81.95536862808044
90,2019,8b,209.0,191.0,Bajo,Rural,Municipal,70.10630204,75.945170741,71.602428562,76.483004045
90,2025,8b,259.0,210.0,Medio alto,Rural,SLEP,91.0,88.0,96.0,85.0
103,2017,8b,241.0,241.0,Medio,Urbano,Municipal,74.14034036590765,70.27135056104477,70.80187060091036,76.34035637259512
103,2019,8b,245.0,227.0,Medio,Urbano,Municipal,75.929484756,79.396886426,75.463201916,81.472886313
103,2025,8b,231.0,216.0,Medio,Urbano,SLEP,74.0,71.0,73.0,68.0
106,2017,8b,224.0,225.0,Medio bajo,Urbano,Particular subvencionado,70.34802153766253,73.0096982750164,56.80510586802266,74.78023878474335
106,2019,8b,218.0,209.0,Medio,Urbano,Particular subvencionado,69.799246804,77.177059826,68.08837231,80.396453711
106,2025,8b,219.0,176.0,Medio bajo,Urbano,Particular subvencionado,71.0,69.0,71.0,65.0
107,2017,8b,219.0,209.0,Medio,Urbano,Municipal,67.58892092862371,64.96123541801101,52.64080754920992,68.55673268563389
107,2019,8b,226.0,218.0,Medio,Urbano,Municipal,62.784628123,71.439335137,58.832742157,71.108956611
107,2025,8b,220.0,195.0,Medio,Urbano,SLEP,70.0,71.0,76.0,68.0
109,2019,8b,214.0,197.0,Medio,Urbano,Municipal,76.556754422,70.918583035,74.500366059,74.678122366
109,2025,8b,217.0,200.0,Medio bajo,Urbano,SLEP,69.0,68.0,73.0,71.0
110,2017,8b,238.0,254.0,Medio,Urbano,Municipal,74.92128118648633,68.45555494619543,60.94714957069741,73.0790403866028
110,2019,8b,246.0,249.0,Medio,Urbano,Municipal,71.0085739,70.253653094,71.172206802,74.414731537
110,2025,8b,236.0,220.0,Medio bajo,Urbano,SLEP,74.0,76.0,77.0,74.0
111,2017,8b,216.0,233.0,Medio,Urbano,Municipal,75.64075658489878,77.83886717283184,69.58313258663252,83.17050168055415
111,2019,8b,228.0,230.0,Medio bajo,Urbano,Municipal,77.539109416,78.365960987,75.746794002,79.868134228
111,2025,8b,242.0,223.0,Medio bajo,Urbano,SLEP,73.0,73.0,76.0,72.0
112,2017,8b,236.0,261.0,Medio bajo,Urbano,Municipal,76.68221310617437,76.44007209518071,70.08879533361174,80.53765666183023
112,2019,8b,266.0,264.0,Medio bajo,Urbano,Municipal,76.971234536,79.328554395,72.276142098,81.354610689
112,2025,8b,248.0,237.0,Medio bajo,Urbano,SLEP,78.0,79.0,84.0,79.0
113,2017,8b,220.0,211.0,Medio bajo,Urbano,Municipal,71.91429926256906,68.59512941285931,65.90465825322913,75.48423924336214
113,2019,8b,223.0,207.0,Medio bajo,Urbano,Municipal,70.67233918,67.952543325,64.883174355,72.717516168
113,2025,8b,227.0,212.0,Medio bajo,Urbano,SLEP,71.0,71.0,75.0,73.0
114,2017,8b,213.0,223.0,Medio,Urbano,Municipal,69.40524772902056,65.06358832228557,64.75975978489086,71.16475972182792
114,2019,8b,223.0,228.0,Medio,Urbano,Municipal,75.274118608,81.473684015,70.198152681,80.989877674
114,2025,8b,242.0,246.0,Medio bajo,Urbano,SLEP,77.0,82.0,84.0,75.0
116,2017,8b,232.0,230.0,Medio bajo,Urbano,Municipal,80.02692400522052,81.85018741759276,75.6480261005205,84.46441738678134
116,2019,8b,233.0,212.0,Medio bajo,Urbano,Municipal,76.926317743,77.370407372,71.042440095,79.63864001
116,2025,8b,222.0,213.0,Medio bajo,Urbano,SLEP,74.0,75.0,77.0,74.0
117,2017,8b,226.0,221.0,Bajo,Urbano,Municipal,83.36248480351946,,78.19165675178964,90.51784422836518
117,2019,8b,244.0,246.0,Medio,Urbano,Municipal,69.353516614,70.289545127,61.545200205,71.20877762
117,2025,8b,245.0,221.0,Medio bajo,Urbano,SLEP,72.0,70.0,71.0,72.0
119,2017,8b,223.0,206.0,Medio,Urbano,Municipal,80.213077523894,76.78921573777586,68.01569911420577,79.40890473111811
119,2019,8b,244.0,227.0,Medio,Urbano,Municipal,77.206862535,76.876830086,70.26275568,74.800522124
119,2025,8b,232.0,232.0,Medio bajo,Urbano,SLEP,78.0,80.0,81.0,73.0
122,2017,8b,220.0,232.0,Medio,Urbano,Municipal,66.7953332392255,68.35040516630232,63.60398628271111,70.59242221679001
122,2019,8b,228.0,226.0,Medio,Urbano,Municipal,72.239108483,68.772523265,69.227446424,71.730432187
122,2025,8b,243.0,223.0,Medio bajo,Urbano,SLEP,74.0,76.0,79.0,74.0
123,2017,8b,209.0,205.0,Medio bajo,Urbano,Municipal,75.81016308659164,72.63505682849882,64.2460624802087,74.09155060856443
123,2019,8b,212.0,205.0,Medio bajo,Urbano,Municipal,77.759249487,78.314353865,70.792826171,77.972313718
123,2025,8b,221.0,215.0,Medio bajo,Urbano,SLEP,69.0,72.0,71.0,70.0
125,2017,8b,234.0,230.0,Medio,Urbano,Municipal,72.36972894434349,71.6933342953499,62.06013615895741,75.73460983708482
125,2019,8b,236.0,224.0,Medio,Urbano,Municipal,74.737294862,72.807694614,69.049765505,76.066919179
125,2025,8b,238.0,219.0,Medio,Urbano,SLEP,71.0,68.0,72.0,67.0
126,2017,8b,224.0,220.0,Medio,Urbano,Municipal,75.86891534043515,69.72132201968562,66.69771648921525,74.27369697505156
126,2019,8b,239.0,230.0,Medio,Urbano,Municipal,74.418056763,72.330194107,67.709457298,74.936442397
126,2025,8b,232.0,232.0,Medio bajo,Urbano,SLEP,77.0,75.0,81.0,75.0
127,2017,8b,268.0,273.0,Medio alto,Urbano,Particular subvencionado,67.7630587929795,75.42281292860287,66.98119215758274,73.011240650491
127,2019,8b,268.0,262.0,Medio alto,Urbano,Particular subvencionado,68.675478267,74.492898996,68.173380754,74.33302092
127,2025,8b,274.0,248.0,Medio alto,Urbano,Particular subvencionado,75.0,78.0,78.0,72.0
129,2017,8b,244.0,238.0,Medio,Urbano,Particular subvencionado,75.27384679470762,72.7456117993696,61.26013948371249,71.21698571786672
129,2019,8b,220.0,249.0,Medio,Urbano,Particular subvencionado,79.139054797,83.624646963,72.731180879,83.680620892
129,2025,8b,237.0,215.0,Medio,Urbano,Particular subvencionado,75.0,75.0,76.0,69.0
130,2017,8b,255.0,233.0,Medio alto,Urbano,Particular subvencionado,67.25144852483281,71.19530313006284,67.5416808135326,64.81775840547702
130,2019,8b,264.0,249.0,Medio alto,Urbano,Particular subvencionado,70.024658555,71.679721552,60.228866379,69.4650193
130,2025,8b,266.0,270.0,Medio alto,Urbano,Particular subvencionado,70.0,71.0,71.0,65.0
131,2017,8b,229.0,235.0,Medio,Urbano,Particular subvencionado,74.45760806751895,80.08745991066968,75.14061060325986,79.84107815082533
131,2019,8b,245.0,226.0,Medio,Urbano,Particular subvencionado,70.345203966,65.505454213,55.363244535,68.519350973
131,2025,8b,230.0,218.0,Medio,Urbano,Particular subvencionado,73.0,73.0,74.0,73.0
132,2017,8b,309.0,271.0,Medio alto,Urbano,Particular subvencionado,67.98117032994716,70.04633215877399,65.21378302415438,70.73113102037108
132,2019,8b,293.0,252.0,Medio alto,Urbano,Particular subvencionado,66.768493159,64.237091914,66.518745052,70.198293918
132,2025,8b,272.0,255.0,Medio alto,Urbano,Particular subvencionado,72.0,71.0,74.0,64.0
133,2017,8b,242.0,226.0,Medio,Urbano,Particular subvencionado,77.15729976860065,74.53696566795008,73.436267386419,75.66967250110652
133,2019,8b,271.0,262.0,Medio alto,Urbano,Particular subvencionado,74.15684908,75.926235027,70.683383789,75.530045493
133,2025,8b,271.0,235.0,Medio,Urbano,Particular subvencionado,69.0,69.0,71.0,72.0
134,2017,8b,220.0,208.0,Medio,Urbano,Particular subvencionado,69.68501651561694,65.6578435978227,51.45325829999714,63.04850206484049
134,2019,8b,222.0,218.0,Medio,Urbano,Particular subvencionado,74.283947164,77.434917368,59.014241148,76.936586272
134,2025,8b,232.0,226.0,Medio,Urbano,Particular subvencionado,74.0,72.0,75.0,66.0
144,2017,8b,235.0,230.0,Medio,Urbano,Particular subvencionado,67.92216860621433,65.81304583195113,54.91966035149278,66.82790801871
144,2019,8b,226.0,205.0,Medio,Urbano,Particular subvencionado,70.595122208,62.106209347,63.24650767,68.88263966
144,2025,8b,232.0,232.0,Medio,Urbano,Particular subvencionado,73.0,71.0,73.0,68.0
154,2017,8b,185.0,225.0,Bajo,Rural,Municipal,72.79279046171455,84.2847982465707,70.4066501567691,76.82207540181108
154,2019,8b,275.0,216.0,Medio alto,Rural,Municipal,75.606626534,82.253584028,71.332827184,84.16238439
154,2025,8b,218.0,156.0,Bajo,Rural,Municipal,82.0,84.0,89.0,83.0
156,2017,8b,250.0,224.0,Bajo,Rural,Municipal,77.89390351994655,78.86839098712097,70.8659980689426,82.85822304032781
156,2019,8b,239.0,230.0,Bajo,Rural,Municipal,74.641566502,79.68794603,66.170929158,78.017275018
156,2025,8b,271.0,268.0,Medio bajo,Rural,Municipal,70.0,76.0,75.0,68.0
160,2019,8b,233.0,268.0,Medio bajo,Rural,Municipal,67.548691783,70.11690962,64.923319575,66.471483701
160,2025,8b,245.0,259.0,Bajo,Rural,Municipal,83.0,88.0,90.0,82.0
161,2017,8b,211.0,231.0,Medio bajo,Rural,Municipal,70.83561354538807,67.39693586742358,62.76763034475935,68.8062305445013
161,2019,8b,204.0,189.0,Medio bajo,Rural,Municipal,72.47354708,62.491559251,66.411936166,68.223868404
161,2025,8b,208.0,208.0,Medio,Rural,Municipal,67.0,65.0,61.0,67.0
162,2019,8b,241.0,239.0,Medio bajo,Rural,Municipal,93.953660646,81.956548127,81.769296622,89.192952603
162,2025,8b,223.0,193.0,Bajo,Rural,Municipal,96.0,92.0,99.0,87.0
167,2017,8b,261.0,263.0,Medio bajo,Rural,Municipal,77.27741845158445,80.37903211745756,77.60146089414077,81.6506852761483
167,2019,8b,219.0,221.0,Medio bajo,Rural,Municipal,72.122017612,77.387157622,78.338535694,82.295955992
167,2025,8b,232.0,210.0,Bajo,Rural,Municipal,72.0,79.0,82.0,77.0
178,2017,8b,214.0,201.0,Bajo,Rural,Municipal,78.80336413226135,73.69660502527285,63.25185821292736,76.82602697894873
178,2019,8b,247.0,235.0,Bajo,Rural,Municipal,80.47322566,73.044123692,69.82775497,76.919293416
178,2025,8b,235.0,207.0,Bajo,Rural,Municipal,76.0,76.0,82.0,81.0
187,2017,8b,215.0,219.0,Medio bajo,Urbano,Municipal,69.75126487314425,69.08359642543765,68.2597838733185,72.12484858543056
187,2019,8b,228.0,230.0,Medio,Urbano,Municipal,70.993779881,72.911772961,73.088687455,74.649573013
187,2025,8b,241.0,214.0,Medio bajo,Rural,Municipal,77.0,74.0,79.0,74.0
188,2017,8b,239.0,231.0,Medio bajo,Rural,Municipal,72.92104339775575,75.66961291744536,62.68234120553469,77.09171321359186
188,2019,8b,233.0,214.0,Medio bajo,Rural,Municipal,73.323031557,71.917154513,69.146232233,75.326387973
188,2025,8b,220.0,201.0,Medio bajo,Rural,Municipal,76.0,74.0,79.0,72.0
192,2017,8b,253.0,248.0,Medio bajo,Rural,Municipal,80.52716267701301,77.87083139638425,80.72305691795998,84.21347451116362
192,2019,8b,269.0,214.0,Medio bajo,Rural,Municipal,72.216552023,73.995776392,74.497263691,83.057122884
193,2017,8b,245.0,235.0,Medio bajo,Rural,Municipal,81.00337402777535,79.14331998346545,76.71619480674593,81.76486187950965
193,2019,8b,241.0,218.0,Medio bajo,Rural,Municipal,73.455102199,75.458319573,67.991821971,75.684640473
193,2025,8b,254.0,236.0,Medio bajo,Rural,Municipal,79.0,80.0,84.0,75.0
195,2017,8b,221.0,218.0,Medio bajo,Rural,Municipal,65.26526407239312,69.72626303373156,65.10976706562421,74.32914091574935
195,2019,8b,249.0,231.0,Medio bajo,Rural,Municipal,77.376704321,83.28027415,76.457349395,85.978808068
195,2025,8b,234.0,222.0,Bajo,Rural,Municipal,81.0,80.0,86.0,79.0
196,2017,8b,248.0,279.0,Medio alto,Rural,Municipal,68.77859773001933,69.70315534502726,70.57751276384467,71.43736006213608
198,2017,8b,228.0,209.0,Medio bajo,Rural,Municipal,75.93293734909099,78.61515219199326,74.22828745152191,77.45075096700684
198,2019,8b,228.0,243.0,Medio bajo,Rural,Municipal,77.685937577,80.489693929,71.997973338,76.303042566
198,2025,8b,209.0,209.0,Medio bajo,Rural,Municipal,84.0,81.0,84.0,77.0
199,2025,8b,232.0,204.0,Bajo,Urbano,SLEP,80.0,79.0,82.0,71.0
201,2017,8b,227.0,231.0,Medio,Urbano,Municipal,75.65077071525849,76.12517807053226,72.36961557971942,76.60319356383532
201,2019,8b,230.0,230.0,Medio,Urbano,Municipal,80.772216317,82.179909087,79.541603703,81.809937824
201,2025,8b,221.0,213.0,Medio bajo,Urbano,SLEP,77.0,75.0,78.0,76.0
203,2017,8b,232.0,229.0,Medio bajo,Urbano,Municipal,81.07197829677722,82.10424755462088,77.07299324563253,84.67766367296812
203,2019,8b,243.0,215.0,Medio,Urbano,Municipal,75.091981607,78.901061669,71.226048699,75.982028892
203,2025,8b,236.0,198.0,Medio bajo,Urbano,SLEP,80.0,78.0,83.0,79.0
204,2017,8b,230.0,220.0,Medio bajo,Urbano,Municipal,77.87245354463406,80.02243433057143,70.82495535689797,84.06006242094567
204,2019,8b,237.0,229.0,Medio bajo,Urbano,Municipal,74.707366835,81.444770342,72.2845621,81.231687203
204,2025,8b,221.0,204.0,Medio bajo,Urbano,SLEP,69.0,70.0,72.0,69.0
205,2017,8b,202.0,207.0,Medio bajo,Urbano,Municipal,73.27139430383565,74.78129504662306,67.2882366871342,76.88437316700296
205,2019,8b,221.0,217.0,Medio bajo,Urbano,Municipal,78.862996923,77.690445377,72.229015855,79.336991261
205,2025,8b,234.0,223.0,Medio bajo,Urbano,SLEP,73.0,78.0,80.0,72.0
206,2017,8b,249.0,231.0,Medio bajo,Urbano,Municipal,72.71472340522897,77.60269589237593,76.97875191788133,76.9912135035719
206,2019,8b,243.0,224.0,Medio bajo,Urbano,Municipal,74.127013766,84.274034515,74.48364661,72.997565103
206,2025,8b,229.0,201.0,Medio bajo,Urbano,SLEP,70.0,68.0,69.0,66.0
208,2017,8b,268.0,268.0,Medio alto,Urbano,Particular subvencionado,73.03072002270288,74.4458648943338,70.60790038574618,74.4397304602518
208,2019,8b,270.0,258.0,Medio alto,Urbano,Particular subvencionado,74.601110771,70.773031808,68.273833175,72.552112883
208,2025,8b,271.0,245.0,Medio alto,Urbano,Particular subvencionado,73.0,69.0,74.0,71.0
210,2017,8b,258.0,238.0,Medio,Urbano,Municipal,76.8914765530049,70.1313251475225,71.39781208408371,76.68605107184291
210,2019,8b,248.0,219.0,Medio,Urbano,Municipal,73.441706345,71.296665918,71.442876668,76.496322755
210,2025,8b,253.0,238.0,Medio,Urbano,SLEP,77.0,76.0,79.0,72.0
218,2025,8b,223.0,191.0,Medio bajo,Urbano,SLEP,74.0,62.0,69.0,69.0
223,2017,8b,226.0,229.0,Medio,Urbano,Municipal,74.1464183913002,74.01460728779007,66.17296831783416,74.20520576709656
223,2019,8b,236.0,232.0,Medio,Urbano,Municipal,75.667583419,80.454111003,70.024862876,80.932469399
223,2025,8b,255.0,234.0,Medio bajo,Urbano,SLEP,86.0,82.0,88.0,80.0
224,2017,8b,271.0,250.0,Medio bajo,Urbano,Municipal,82.40234542007292,86.56479842067228,76.87609720131903,88.25670267644001
