rbd,agno,curso,prom_mate2m_rbd,prom_lect2m_rbd,cod_grupo,cod_rural_rbd,cod_depe2,ind_am,ind_cc,ind_hv,ind_pf
2930,2017,2m,226.0,235.0,Medio,Urbano,Municipal,69.13776334102626,71.39897517775314,69.32531941575841,79.327587754524
2930,2018,2m,239.0,254.0,Medio,Urbano,Municipal,70.119111385,69.498899597,65.930225356,77.46044392
2930,2022,2m,228.0,259.0,Medio,Urbano,Municipal,75.0,71.0,65.0,75.0
2930,2023,2m,247.0,253.0,Medio,Urbano,Municipal,71.0,73.0,66.0,77.0
2930,2024,2m,250.0,254.0,Medio,Urbano,Municipal,72.0,72.0,66.0,75.0
2930,2025,2m,256.0,247.0,Medio,Urbano,Municipal,76.0,72.0,79.0,68.0
2934,2016,2m,220.0,225.0,Bajo,Urbano,Municipal,74.0,73.0,70.0,79.0
2934,2017,2m,214.0,219.0,Bajo,Urbano,Municipal,74.81095398369617,73.22796163518605,72.28425773952864,76.9728089715918
2934,2018,2m,216.0,213.0,Bajo,Urbano,Municipal,72.121262308,74.01413573,66.946068013,76.411706594
2934,2022,2m,209.0,213.0,Bajo,Urbano,Municipal,73.0,69.0,66.0,72.0
2934,2023,2m,207.0,218.0,Bajo,Urbano,Municipal,72.0,70.0,76.0,72.0
2934,2024,2m,219.0,215.0,Bajo,Urbano,Municipal,70.0,69.0,71.0,71.0
2934,2025,2m,218.0,201.0,Bajo,Urbano,Municipal,73.0,73.0,76.0,72.0
2935,2016,2m,267.0,245.0,Medio bajo,Urbano,Municipal,73.0,72.0,70.0,74.0
2935,2017,2m,267.0,260.0,Medio bajo,Urbano,Municipal,72.12155820769766,71.2853772592465,67.1853943472317,73.63087846318433
2935,2018,2m,275.0,263.0,Medio bajo,Urbano,Municipal,72.288018911,72.766194108,69.228374498,74.437573254
2935,2022,2m,231.0,239.0,Medio bajo,Urbano,Municipal,69.0,69.0,68.0,72.0
2935,2023,2m,243.0,247.0,Medio bajo,Urbano,Municipal,69.0,70.0,67.0,72.0
2935,2024,2m,244.0,244.0,Medio bajo,Urbano,Municipal,70.0,70.0,68.0,71.0
2935,2025,2m,246.0,245.0,Medio bajo,Urbano,Municipal,70.0,73.0,73.0,69.0
2937,2016,2m,214.0,204.0,Bajo,Urbano,Municipal,71.0,68.0,68.0,77.0
2937,2017,2m,214.0,212.0,Bajo,Urbano,Municipal,75.01998228861805,67.57161587067995,69.67964481083307,76.31078169476793
2937,2018,2m,203.0,194.0,Bajo,Urbano,Municipal,70.511345836,67.485987799,65.017886245,71.784978734
2937,2022,2m,201.0,186.0,Bajo,Urbano,Municipal,70.0,68.0,63.0,74.0
2937,2023,2m,219.0,213.0,Bajo,Urbano,Municipal,76.0,80.0,76.0,80.0
2937,2024,2m,211.0,180.0,Bajo,Urbano,Municipal,72.0,69.0,71.0,72.0
2937,2025,2m,213.0,212.0,Bajo,Urbano,Municipal,75.0,74.0,80.0,75.0
2938,2016,2m,230.0,229.0,Bajo,Urbano,Municipal,72.0,71.0,72.0,75.0
2938,2017,2m,227.0,212.0,Bajo,Urbano,Municipal,71.3463795318705,70.75332992619138,65.18668168972053,72.15414394704612
2938,2018,2m,221.0,225.0,Bajo,Urbano,Municipal,71.266802164,68.422982981,66.453697124,71.206958383
2938,2022,2m,228.0,230.0,Medio bajo,Urbano,Municipal,77.0,74.0,66.0,78.0
2938,2023,2m,215.0,213.0,Bajo,Urbano,Municipal,70.0,71.0,72.0,72.0
2938,2024,2m,230.0,223.0,Bajo,Urbano,Municipal,74.0,74.0,72.0,74.0
2938,2025,2m,223.0,229.0,Medio bajo,Urbano,Municipal,74.0,75.0,76.0,74.0
2939,2016,2m,204.0,211.0,Bajo,Urbano,Municipal,69.0,68.0,62.0,70.0
2939,2017,2m,227.0,232.0,Bajo,Urbano,Municipal,77.74543579265584,79.06692556980369,72.68332244691962,82.28245465079945
2939,2018,2m,216.0,202.0,Bajo,Urbano,Municipal,74.89306213,75.03885016,66.412071438,78.919098499
2939,2022,2m,234.0,248.0,Medio bajo,Urbano,Municipal,75.0,82.0,74.0,84.0
2939,2023,2m,242.0,255.0,Medio bajo,Urbano,Municipal,70.0,74.0,67.0,72.0
2939,2024,2m,247.0,256.0,Medio bajo,Urbano,Municipal,73.0,77.0,68.0,79.0
2939,2025,2m,244.0,257.0,Medio bajo,Urbano,Municipal,76.0,80.0,82.0,72.0
2940,2016,2m,220.0,216.0,Bajo,Urbano,Municipal,70.0,73.0,62.0,78.0
2940,2017,2m,224.0,226.0,Medio bajo,Urbano,Municipal,76.2935453814023,75.9958530304412,67.68531575281857,73.41242707131862
2940,2018,2m,207.0,216.0,Bajo,Urbano,Municipal,73.160708823,71.826165566,68.136707313,80.519613318
2940,2022,2m,224.0,195.0,Bajo,Urbano,Municipal,69.0,76.0,67.0,79.0
2940,2023,2m,229.0,209.0,Medio bajo,Urbano,Municipal,66.0,70.0,63.0,68.0
2940,2024,2m,220.0,213.0,Bajo,Urbano,Municipal,69.0,71.0,66.0,72.0
2940,2025,2m,237.0,233.0,Medio bajo,Urbano,Municipal,78.0,73.0,75.0,70.0
2943,2016,2m,225.0,230.0,Bajo,Urbano,Municipal,74.0,71.0,68.0,79.0
2943,2017,2m,213.0,220.0,Bajo,Urbano,Municipal,78.14659527058446,72.64873990329993,77.77999786985364,79.640688648162
2943,2018,2m,213.0,240.0,Bajo,Urbano,Municipal,76.538633112,78.164830755,75.987939986,83.289644789
2943,2022,2m,220.0,216.0,Bajo,Urbano,Municipal,84.0,81.0,75.0,86.0
2943,2023,2m,196.0,216.0,Bajo,Urbano,Municipal,71.0,74.0,67.0,75.0
2943,2024,2m,229.0,240.0,Medio bajo,Urbano,Municipal,79.0,84.0,79.0,85.0
2943,2025,2m,224.0,238.0,Medio bajo,Urbano,Municipal,80.0,84.0,90.0,81.0
2973,2016,2m,296.0,276.0,Medio,Urbano,Municipal,75.0,77.0,72.0,80.0
2973,2017,2m,292.0,273.0,Medio,Urbano,Municipal,74.18762958875598,78.61002921435129,71.3758545745269,81.40878638802198
2973,2018,2m,303.0,275.0,Medio,Urbano,Municipal,74.340115886,77.059444411,69.912468875,80.230704856
2973,2022,2m,268.0,270.0,Medio,Urbano,Municipal,73.0,74.0,69.0,77.0
2973,2023,2m,260.0,262.0,Medio,Urbano,Municipal,71.0,73.0,69.0,74.0
2973,2024,2m,245.0,253.0,Medio,Urbano,Municipal,70.0,71.0,67.0,71.0
2973,2025,2m,259.0,260.0,Medio bajo,Urbano,Municipal,74.0,74.0,76.0,72.0
2974,2016,2m,209.0,192.0,Bajo,Urbano,Municipal,73.0,73.0,79.0,81.0
2974,2017,2m,205.0,224.0,Medio bajo,Urbano,Municipal,71.53995363911349,69.01857108188378,66.38855654688875,70.0791139345691
2974,2018,2m,212.0,241.0,Medio bajo,Urbano,Municipal,78.148079622,72.297187205,73.014808443,81.540904002
2974,2022,2m,198.0,230.0,Medio bajo,Urbano,Municipal,80.0,86.0,83.0,86.0
2974,2023,2m,206.0,202.0,Medio bajo,Urbano,Municipal,77.0,83.0,74.0,83.0
2974,2024,2m,202.0,210.0,Medio bajo,Urbano,Municipal,75.0,73.0,70.0,73.0
2974,2025,2m,214.0,206.0,Medio bajo,Urbano,Municipal,75.0,71.0,76.0,70.0
2979,2016,2m,199.0,205.0,Bajo,Rural,Municipal,69.0,67.0,74.0,74.0
2979,2017,2m,215.0,230.0,Bajo,Rural,Municipal,82.32398240153479,69.17940498939801,77.33876504703487,73.13546056407318
2979,2018,2m,209.0,204.0,Bajo,Rural,Municipal,71.979639468,68.720230045,68.121430613,72.013937979
2979,2022,2m,219.0,234.0,Bajo,Rural,Municipal,75.0,74.0,70.0,74.0
2979,2023,2m,229.0,231.0,Bajo,Rural,Municipal,77.0,74.0,75.0,79.0
2979,2024,2m,197.0,198.0,Medio bajo,Rural,Municipal,74.0,76.0,77.0,77.0
2979,2025,2m,231.0,242.0,Bajo,Rural,Municipal,73.0,70.0,74.0,71.0
2990,2025,2m,263.0,261.0,Medio bajo,Urbano,Particular subvencionado,81.0,87.0,88.0,79.0
2991,2016,2m,312.0,270.0,Medio,Urbano,Particular subvencionado,75.0,79.0,71.0,79.0
2991,2017,2m,298.0,278.0,Medio,Urbano,Particular subvencionado,71.36492597434068,76.49972071639608,70.03822480356084,71.1137249751147
2991,2018,2m,292.0,262.0,Medio,Urbano,Particular subvencionado,74.866340578,77.235339429,71.164458674,76.971290811
2991,2022,2m,285.0,275.0,Medio,Urbano,Particular subvencionado,74.0,76.0,71.0,78.0
2991,2023,2m,277.0,279.0,Medio,Urbano,Particular subvencionado,75.0,79.0,75.0,79.0
2991,2024,2m,277.0,264.0,Medio,Urbano,Particular subvencionado,79.0,81.0,77.0,85.0
2991,2025,2m,305.0,271.0,Medio,Urbano,Particular subvencionado,75.0,75.0,76.0,72.0
2992,2016,2m,283.0,231.0,Medio alto,Urbano,Particular subvencionado,73.0,72.0,72.0,73.0
2992,2017,2m,306.0,266.0,Medio alto,Urbano,Particular subvencionado,73.13075840020677,71.7691309968547,68.30225498406041,69.9728399590166
2992,2018,2m,276.0,252.0,Medio alto,Urbano,Particular subvencionado,74.473760661,74.026636219,67.135980106,74.092312318
2992,2022,2m,260.0,240.0,Medio alto,Urbano,Particular subvencionado,74.0,72.0,72.0,73.0
2992,2023,2m,271.0,263.0,Medio alto,Urbano,Particular subvencionado,71.0,75.0,68.0,77.0
2992,2024,2m,271.0,253.0,Medio alto,Urbano,Particular subvencionado,74.0,78.0,75.0,79.0
2992,2025,2m,286.0,261.0,Medio alto,Urbano,Particular subvencionado,72.0,71.0,74.0,69.0
2995,2016,2m,307.0,272.0,Medio,Urbano,Particular subvencionado,75.0,83.0,75.0,83.0
2995,2017,2m,300.0,287.0,Medio,Urbano,Particular subvencionado,80.94669029164807,87.19227328347587,75.8440491777828,88.74194510439418
2995,2018,2m,309.0,271.0,Medio,Urbano,Particular subvencionado,77.801670028,83.434050446,78.409174373,86.16301561
2995,2022,2m,268.0,259.0,Medio,Urbano,Particular subvencionado,73.0,79.0,75.0,82.0
2995,2023,2m,274.0,267.0,Medio,Urbano,Particular subvencionado,71.0,77.0,69.0,78.0
2995,2024,2m,310.0,261.0,Medio,Urbano,Particular subvencionado,80.0,81.0,73.0,84.0
2995,2025,2m,325.0,290.0,Medio,Urbano,Particular subvencionado,78.0,78.0,79.0,67.0
2997,2022,2m,229.0,237.0,Medio bajo,Urbano,Particular subvencionado,76.0,74.0,72.0,78.0
2997,2023,2m,244.0,236.0,Medio bajo,Urbano,Particular subvencionado,71.0,76.0,69.0,76.0
2997,2024,2m,254.0,235.0,Medio bajo,Urbano,Particular subvencionado,76.0,81.0,74.0,83.0
2997,2025,2m,278.0,255.0,Medio bajo,Urbano,Particular subvencionado,74.0,77.0,80.0,75.0
3003,2016,2m,210.0,233.0,Medio bajo,Urbano,Particular subvencionado,80.0,76.0,68.0,74.0
3003,2017,2m,198.0,204.0,Medio bajo,Urbano,Particular subvencionado,72.81454101820593,77.94698931491236,59.57349755184186,74.82644988493139
3003,2018,2m,206.0,232.0,Bajo,Urbano,Particular subvencionado,76.012111562,74.82439193,65.203526838,74.370124591
3003,2022,2m,236.0,209.0,Bajo,Urbano,Particular subvencionado,78.0,83.0,82.0,86.0
3003,2023,2m,200.0,212.0,Medio bajo,Urbano,Particular subvencionado,77.0,85.0,78.0,86.0
3003,2024,2m,228.0,236.0,Medio,Urbano,Particular subvencionado,77.0,81.0,72.0,83.0
3003,2025,2m,264.0,258.0,Medio bajo,Urbano,Particular subvencionado,82.0,81.0,85.0,75.0
3005,2016,2m,288.0,272.0,Medio,Urbano,Particular subvencionado,77.0,85.0,81.0,88.0
3005,2017,2m,292.0,288.0,Medio,Urbano,Particular subvencionado,73.91569746167985,85.68251377816938,77.42888957559711,87.25840359419018
3005,2018,2m,267.0,269.0,Medio bajo,Urbano,Particular subvencionado,74.163126644,77.556384079,72.902489184,78.247243787
3005,2022,2m,257.0,260.0,Medio,Urbano,Particular subvencionado,76.0,82.0,71.0,80.0
3005,2023,2m,259.0,265.0,Medio,Urbano,Particular subvencionado,72.0,78.0,76.0,82.0
3005,2024,2m,281.0,274.0,Medio,Urbano,Particular subvencionado,78.0,79.0,77.0,83.0
3005,2025,2m,281.0,272.0,Medio,Urbano,Particular subvencionado,73.0,77.0,77.0,73.0
3006,2016,2m,272.0,230.0,Medio bajo,Urbano,Particular subvencionado,75.0,80.0,78.0,86.0
3006,2017,2m,264.0,240.0,Medio bajo,Urbano,Particular subvencionado,75.83332862630553,80.22739054819588,77.56920400794586,83.98039301085146
3006,2018,2m,263.0,249.0,Medio bajo,Urbano,Particular subvencionado,76.755888122,81.243983858,76.049489743,82.61887709
3006,2022,2m,247.0,231.0,Medio bajo,Urbano,Particular subvencionado,76.0,77.0,76.0,82.0
3006,2023,2m,247.0,226.0,Medio bajo,Urbano,Particular subvencionado,75.0,78.0,75.0,81.0
3006,2024,2m,255.0,230.0,Medio bajo,Urbano,Particular subvencionado,75.0,77.0,75.0,80.0
3006,2025,2m,265.0,246.0,Medio bajo,Urbano,Particular subvencionado,77.0,79.0,81.0,76.0
3010,2016,2m,237.0,244.0,Medio bajo,Urbano,Particular subvencionado,75.0,75.0,66.0,77.0
3010,2017,2m,236.0,221.0,Medio,Urbano,Particular subvencionado,77.2772872601795,80.67276830995465,70.31890041770622,82.91570833717036
3010,2018,2m,234.0,231.0,Medio bajo,Urbano,Particular subvencionado,76.7687686,75.034939976,65.648949073,78.361284062
3010,2022,2m,223.0,241.0,Medio bajo,Urbano,Particular subvencionado,78.0,81.0,70.0,73.0
3010,2023,2m,217.0,243.0,Medio,Urbano,Particular subvencionado,66.0,72.0,66.0,70.0
3010,2024,2m,245.0,275.0,Medio,Urbano,Particular subvencionado,80.0,79.0,74.0,81.0
3010,2025,2m,271.0,259.0,Medio bajo,Urbano,Particular subvencionado,87.0,88.0,91.0,79.0
3012,2016,2m,334.0,276.0,Alto,Urbano,Particular pagado,74.0,79.0,71.0,80.0
3012,2017,2m,334.0,305.0,Alto,Urbano,Particular pagado,77.50924311374068,77.76164350821291,73.05690647296352,80.83758189929367
3012,2018,2m,331.0,291.0,Alto,Urbano,Particular pagado,78.244126895,78.735582642,77.292472144,82.617803734
3012,2022,2m,316.0,282.0,Alto,Urbano,Particular pagado,82.0,81.0,74.0,81.0
3012,2023,2m,303.0,283.0,Alto,Urbano,Particular pagado,81.0,80.0,68.0,83.0
3012,2024,2m,348.0,301.0,Alto,Urbano,Particular pagado,78.0,79.0,68.0,81.0
3012,2025,2m,362.0,301.0,Alto,Urbano,Particular pagado,83.0,85.0,85.0,72.0
3013,2016,2m,245.0,245.0,Medio,Urbano,Particular subvencionado,72.0,72.0,64.0,72.0
3013,2017,2m,238.0,225.0,Medio,Urbano,Particular subvencionado,77.54111809865286,75.62567841618363,71.97805447815287,77.0358045255601
3013,2018,2m,241.0,230.0,Medio,Urbano,Particular subvencionado,75.470118055,75.240808836,70.46019659,77.330236065
3013,2022,2m,222.0,227.0,Medio bajo,Urbano,Particular subvencionado,74.0,76.0,67.0,73.0
3013,2023,2m,222.0,221.0,Medio bajo,Urbano,Particular subvencionado,75.0,74.0,68.0,74.0
3013,2024,2m,232.0,201.0,Medio,Urbano,Particular subvencionado,71.0,72.0,63.0,70.0
3013,2025,2m,215.0,220.0,Medio,Urbano,Particular subvencionado,74.0,72.0,71.0,65.0
3014,2016,2m,346.0,279.0,Alto,Urbano,Particular pagado,76.0,80.0,79.0,84.0
3014,2017,2m,356.0,302.0,Alto,Urbano,Particular pagado,78.91110325773984,82.94327785486252,79.22375197844724,85.14161723573739
3014,2018,2m,354.0,280.0,Alto,Urbano,Particular pagado,76.325616489,75.499790864,80.278030114,80.948886925
3014,2022,2m,339.0,295.0,Alto,Urbano,Particular pagado,76.0,78.0,78.0,82.0
3014,2023,2m,353.0,298.0,Alto,Urbano,Particular pagado,79.0,82.0,75.0,83.0
3014,2024,2m,364.0,301.0,Alto,Urbano,Particular pagado,78.0,82.0,71.0,85.0
3014,2025,2m,375.0,305.0,Alto,Urbano,Particular pagado,78.0,81.0,83.0,70.0
3015,2016,2m,369.0,314.0,Alto,Urbano,Particular pagado,82.0,86.0,77.0,83.0
3015,2017,2m,373.0,318.0,Alto,Urbano,Particular pagado,78.59358502074211,85.80728106630484,78.05803678894135,79.97967508501118
3015,2018,2m,400.0,313.0,Alto,Urbano,Particular pagado,82.242443536,85.699919666,77.760090676,79.385527485
3015,2022,2m,351.0,308.0,Alto,Urbano,Particular pagado,80.0,84.0,80.0,76.0
3015,2023,2m,375.0,321.0,Alto,Urbano,Particular pagado,81.0,85.0,77.0,86.0
3015,2024,2m,364.0,308.0,Alto,Urbano,Particular pagado,84.0,85.0,75.0,86.0
3015,2025,2m,382.0,310.0,Alto,Urbano,Particular pagado,81.0,82.0,85.0,79.0
3016,2016,2m,233.0,226.0,Bajo,Urbano,Municipal,73.0,75.0,78.0,82.0
3016,2017,2m,205.0,210.0,Bajo,Urbano,Municipal,72.6228358159396,71.51819151860992,68.38760170343232,77.91338735737584
3016,2018,2m,219.0,207.0,Bajo,Urbano,Municipal,69.50394569,69.587754862,61.03905442,69.142164159
3016,2022,2m,208.0,224.0,Bajo,Urbano,Municipal,76.0,75.0,65.0,76.0
3016,2023,2m,225.0,241.0,Bajo,Urbano,Municipal,72.0,74.0,69.0,74.0
3016,2024,2m,211.0,189.0,Bajo,Urbano,Municipal,78.0,76.0,73.0,80.0
3016,2025,2m,225.0,225.0,Bajo,Urbano,Municipal,75.0,74.0,75.0,71.0
3033,2016,2m,227.0,247.0,Bajo,Urbano,Municipal,75.0,76.0,76.0,80.0
3033,2017,2m,228.0,228.0,Bajo,Urbano,Municipal,73.54166590191505,72.3305460403329,73.38681970156439,76.28209213977199
3033,2018,2m,247.0,241.0,Bajo,Urbano,Municipal,75.258239811,74.106175852,73.965473765,77.405942583
3033,2022,2m,218.0,219.0,Bajo,Urbano,Municipal,76.0,67.0,74.0,72.0
3033,2023,2m,223.0,222.0,Bajo,Urbano,Municipal,73.0,68.0,74.0,71.0
3033,2024,2m,247.0,230.0,Bajo,Urbano,Municipal,75.0,74.0,72.0,74.0
3033,2025,2m,245.0,240.0,Bajo,Urbano,Municipal,76.0,71.0,77.0,77.0
3055,2016,2m,194.0,201.0,Bajo,Urbano,Municipal,73.0,69.0,70.0,74.0
3055,2017,2m,197.0,211.0,Bajo,Urbano,Municipal,74.1802104919765,67.96442672734634,67.2484128816259,74.34612441722946
3055,2018,2m,210.0,223.0,Bajo,Urbano,Municipal,75.013883035,75.717296178,69.429411472,77.300545367
3055,2022,2m,212.0,219.0,Bajo,Urbano,Municipal,78.0,73.0,73.0,77.0
3055,2023,2m,208.0,219.0,Bajo,Urbano,Municipal,79.0,75.0,75.0,78.0
3055,2024,2m,225.0,223.0,Bajo,Urbano,Municipal,79.0,75.0,72.0,77.0
3055,2025,2m,217.0,217.0,Bajo,Urbano,Municipal,76.0,77.0,78.0,74.0
3059,2016,2m,284.0,276.0,Bajo,Rural,Municipal,79.0,86.0,81.0,89.0
3059,2017,2m,260.0,263.0,Bajo,Rural,Municipal,77.85060359670877,80.41501243854486,75.50464601306136,79.78664240124867
3059,2018,2m,222.0,208.0,Bajo,Rural,Municipal,78.866096072,78.177314902,80.58784816,83.305477176
3059,2022,2m,256.0,256.0,Medio bajo,Rural,Municipal,74.0,75.0,69.0,83.0
3059,2023,2m,244.0,250.0,Medio bajo,Rural,Municipal,78.0,79.0,77.0,83.0
3059,2024,2m,217.0,219.0,Bajo,Rural,Municipal,77.0,77.0,78.0,86.0
3059,2025,2m,239.0,212.0,Bajo,Rural,Municipal,70.0,68.0,73.0,74.0
3108,2016,2m,252.0,234.0,Medio bajo,Urbano,Particular subvencionado,73.0,77.0,72.0,85.0
3108,2017,2m,271.0,275.0,Medio bajo,Urbano,Particular subvencionado,74.9633783979795,79.45554622291267,76.57045243283268,83.12846237882324
3108,2018,2m,253.0,246.0,Medio bajo,Urbano,Particular subvencionado,72.340176505,75.997691727,76.681763176,74.809889291
3108,2022,2m,240.0,250.0,Medio bajo,Urbano,Particular subvencionado,76.0,81.0,80.0,79.0
3108,2023,2m,230.0,262.0,Medio,Urbano,Particular subvencionado,72.0,73.0,70.0,73.0
3108,2024,2m,258.0,265.0,Medio bajo,Urbano,Particular subvencionado,76.0,81.0,78.0,84.0
3108,2025,2m,260.0,264.0,Medio,Urbano,Particular subvencionado,72.0,80.0,83.0,77.0
3110,2018,2m,221.0,240.0,Medio bajo,Urbano,Municipal,83.603098903,75.530421222,77.012404424,82.859093865
3110,2022,2m,217.0,237.0,Bajo,Urbano,Municipal,78.0,72.0,70.0,82.0
3110,2023,2m,206.0,228.0,Bajo,Urbano,Municipal,75.0,74.0,78.0,82.0
3110,2024,2m,207.0,244.0,Bajo,Urbano,Municipal,77.0,74.0,80.0,81.0
3110,2025,2m,246.0,253.0,Bajo,Urbano,Municipal,82.0,80.0,84.0,80.0
3126,2016,2m,213.0,221.0,Bajo,Rural,Particular subvencionado,76.0,81.0,71.0,86.0
3126,2017,2m,217.0,219.0,Bajo,Rural,Particular subvencionado,79.28589738488644,79.71061835268314,76.28760794261156,83.50211127550907
3126,2018,2m,206.0,213.0,Bajo,Rural,Particular subvencionado,75.87851581,74.705801522,74.693849018,81.446611945
3126,2022,2m,215.0,234.0,Bajo,Rural,Particular subvencionado,80.0,76.0,71.0,83.0
3126,2023,2m,218.0,219.0,Bajo,Rural,Particular subvencionado,76.0,73.0,71.0,79.0
3126,2024,2m,208.0,212.0,Bajo,Rural,Particular subvencionado,75.0,73.0,74.0,78.0
3126,2025,2m,202.0,216.0,Bajo,Rural,Particular subvencionado,70.0,67.0,71.0,66.0
3127,2016,2m,247.0,245.0,Bajo,Urbano,Particular subvencionado,78.0,80.0,70.0,89.0
3127,2017,2m,239.0,237.0,Bajo,Urbano,Particular subvencionado,74.8786856288064,77.06892631530599,65.6911748269666,79.23622390339187
3127,2018,2m,221.0,213.0,Bajo,Urbano,Particular subvencionado,77.319187901,76.474235748,68.165034163,79.755600378
3127,2022,2m,211.0,211.0,Bajo,Urbano,Particular subvencionado,76.0,78.0,74.0,79.0
3127,2023,2m,220.0,220.0,Bajo,Urbano,Particular subvencionado,78.0,77.0,74.0,81.0
3127,2024,2m,220.0,222.0,Bajo,Urbano,Particular subvencionado,75.0,73.0,72.0,79.0
3127,2025,2m,237.0,226.0,Bajo,Urbano,Particular subvencionado,81.0,77.0,85.0,76.0
3128,2016,2m,242.0,210.0,Bajo,Urbano,Municipal,72.0,70.0,69.0,76.0
3128,2017,2m,251.0,229.0,Bajo,Urbano,Municipal,77.27632877710255,73.14654589107137,67.34136728946223,75.48786964143338
3128,2018,2m,240.0,231.0,Bajo,Urbano,Municipal,76.360910124,77.894233136,69.349066601,82.537419935
3128,2022,2m,256.0,234.0,Bajo,Urbano,Municipal,76.0,74.0,72.0,81.0
3128,2023,2m,234.0,241.0,Bajo,Urbano,Municipal,72.0,71.0,72.0,74.0
3128,2024,2m,232.0,212.0,Bajo,Urbano,Municipal,76.0,70.0,74.0,75.0
3128,2025,2m,229.0,241.0,Bajo,Urbano,SLEP,84.0,79.0,82.0,81.0
3138,2016,2m,218.0,218.0,Bajo,Urbano,Municipal,68.0,67.0,71.0,74.0
3138,2017,2m,199.0,195.0,Bajo,Urbano,Municipal,75.10651925391407,72.32077965452372,67.1237605569934,75.3053390717457
3138,2018,2m,195.0,186.0,Bajo,Urbano,Municipal,68.433254476,67.619366252,66.518086241,67.46656674
3138,2022,2m,178.0,188.0,Bajo,Urbano,Municipal,77.0,77.0,73.0,79.0
3138,2023,2m,207.0,184.0,Bajo,Urbano,Municipal,69.0,71.0,69.0,72.0
3138,2024,2m,204.0,198.0,Bajo,Urbano,Municipal,74.0,72.0,71.0,75.0
3138,2025,2m,202.0,210.0,Bajo,Urbano,Municipal,78.0,74.0,80.0,76.0
3163,2016,2m,250.0,219.0,Bajo,Urbano,Particular subvencionado,75.0,76.0,70.0,79.0
3163,2017,2m,249.0,239.0,Bajo,Urbano,Particular subvencionado,74.36099416127071,73.19622054138486,68.54929044387056,76.11971539577489
3163,2018,2m,245.0,236.0,Bajo,Urbano,Particular subvencionado,74.573422857,75.844231649,71.26178725,77.821027983
3163,2022,2m,228.0,222.0,Bajo,Urbano,Particular subvencionado,80.0,79.0,73.0,82.0
3163,2023,2m,233.0,230.0,Bajo,Urbano,Particular subvencionado,78.0,80.0,73.0,80.0
3163,2024,2m,208.0,241.0,Bajo,Urbano,Particular subvencionado,78.0,77.0,74.0,78.0
3163,2025,2m,298.0,278.0,Medio bajo,Urbano,Particular subvencionado,79.0,77.0,81.0,78.0
3165,2016,2m,236.0,233.0,Medio bajo,Urbano,Municipal,73.0,70.0,69.0,74.0
3165,2017,2m,234.0,236.0,Medio bajo,Urbano,Municipal,76.21945437092744,71.80260941981676,67.35695340774458,76.57864788565907
3165,2018,2m,236.0,247.0,Medio bajo,Urbano,Municipal,75.675220551,72.052349026,65.100676711,75.367677049
3165,2022,2m,257.0,253.0,Medio bajo,Urbano,Municipal,78.0,74.0,73.0,81.0
3165,2023,2m,282.0,266.0,Medio bajo,Urbano,Municipal,79.0,77.0,74.0,81.0
3165,2024,2m,266.0,262.0,Medio bajo,Urbano,Municipal,79.0,78.0,72.0,81.0
3165,2025,2m,273.0,262.0,Medio bajo,Urbano,SLEP,77.0,79.0,80.0,72.0
3172,2016,2m,217.0,205.0,Bajo,Rural,Municipal,73.0,74.0,75.0,78.0
3172,2017,2m,228.0,197.0,Bajo,Rural,Municipal,68.89757728569542,67.81649140447948,66.31691910222575,71.77874212245574
3172,2018,2m,223.0,232.0,Bajo,Rural,Municipal,74.259033857,72.742705864,72.05290563,78.383661006
3172,2022,2m,242.0,229.0,Bajo,Rural,Municipal,74.0,72.0,73.0,79.0
3172,2023,2m,219.0,229.0,Bajo,Rural,Municipal,72.0,71.0,73.0,76.0
3172,2024,2m,236.0,233.0,Bajo,Rural,Municipal,79.0,74.0,67.0,75.0
3172,2025,2m,244.0,239.0,Bajo,Rural,SLEP,78.0,73.0,77.0,71.0
3173,2016,2m,231.0,229.0,Bajo,Rural,Municipal,74.0,70.0,76.0,75.0
3173,2017,2m,213.0,260.0,Medio bajo,Rural,Municipal,77.52418579792175,82.02681061644029,77.69489211959771,81.04766612909454
3173,2018,2m,258.0,242.0,Bajo,Rural,Municipal,75.414562291,75.686563853,72.121493188,78.135454698
3173,2022,2m,218.0,228.0,Bajo,Rural,Municipal,74.0,77.0,71.0,77.0
3173,2023,2m,242.0,254.0,Bajo,Rural,Municipal,76.0,71.0,78.0,77.0
3173,2024,2m,219.0,217.0,Bajo,Rural,Municipal,71.0,68.0,76.0,72.0
3173,2025,2m,241.0,233.0,Bajo,Rural,SLEP,74.0,74.0,73.0,70.0
3202,2016,2m,326.0,272.0,Medio,Urbano,Particular subvencionado,76.0,76.0,71.0,77.0
3202,2017,2m,337.0,295.0,Medio,Urbano,Particular subvencionado,77.80907666996136,77.24895604630366,71.5837498853876,80.454205050446
3202,2018,2m,322.0,278.0,Medio,Urbano,Particular subvencionado,76.357749612,75.327329699,67.410545225,76.803270948
3202,2022,2m,288.0,267.0,Medio,Urbano,Particular subvencionado,74.0,74.0,70.0,75.0
3202,2023,2m,297.0,274.0,Medio,Urbano,Particular subvencionado,76.0,77.0,75.0,79.0
3202,2024,2m,295.0,265.0,Medio,Urbano,Particular subvencionado,75.0,78.0,74.0,78.0
3202,2025,2m,292.0,261.0,Medio,Urbano,Particular subvencionado,75.0,74.0,76.0,75.0
3204,2016,2m,367.0,325.0,Alto,Urbano,Particular pagado,87.0,86.0,83.0,87.0
